ticket_id,customer_id,created_date,category,priority,resolution_hours,satisfaction_rating
TKT-0005155,CUST-004886,2023-08-04,Feature Request,High,80.3,4
TKT-0005156,CUST-001667,2023-04-30,Bug,High,91.0,5
TKT-0005157,CUST-004071,2024-11-20,Feature Request,High,85.3,5
TKT-0005158,CUST-001826,2023-02-12,Account,Low,30.9,5
TKT-0005159,CUST-002036,2023-05-14,Billing,Low,16.6,5
TKT-0005160,CUST-002750,2023-11-02,Bug,Low,22.3,3
TKT-0005161,CUST-003287,2023-06-11,Bug,Low,29.1,4
TKT-0005162,CUST-003177,2024-02-01,Technical,High,67.7,5
TKT-0005163,CUST-002865,2023-10-30,Billing,Medium,18.7,4
TKT-0005164,CUST-004936,2023-11-21,Feature Request,Low,22.9,4
TKT-0005165,CUST-000702,2024-09-07,Feature Request,Low,34.7,5
TKT-0005166,CUST-001364,2024-03-15,Feature Request,Medium,48.5,5
TKT-0005167,CUST-000662,2023-08-25,Bug,Medium,55.1,2
TKT-0005168,CUST-004319,2024-08-08,Feature Request,Medium,80.9,5
TKT-0005169,CUST-003143,2023-10-14,Feature Request,Medium,48.8,4
TKT-0005170,CUST-001309,2024-03-13,Technical,High,77.9,5
TKT-0005171,CUST-004184,2024-06-25,Bug,Medium,52.6,5
TKT-0005172,CUST-001808,2023-10-21,Bug,Low,21.0,4
TKT-0005173,CUST-002593,2024-01-16,Technical,Medium,51.7,4
TKT-0005174,CUST-001553,2024-06-09,Technical,High,66.9,5
TKT-0005175,CUST-004321,2023-08-07,Account,Critical,154.5,4
TKT-0005176,CUST-000379,2024-12-26,Bug,Low,29.1,4
TKT-0005177,CUST-000793,2023-04-12,Billing,Low,26.7,5
TKT-0005178,CUST-003444,2023-01-13,Billing,Low,8.8,4
TKT-0005179,CUST-004379,2024-08-09,Billing,Medium,70.9,4
TKT-0005180,CUST-004415,2023-01-15,Account,High,115.2,3
TKT-0005181,CUST-002108,2023-07-16,Billing,Medium,57.1,5
TKT-0005182,CUST-003190,2023-12-21,Account,High,76.6,4
TKT-0005183,CUST-004731,2024-07-22,Technical,Low,21.5,4
TKT-0005184,CUST-004961,2024-11-26,Bug,High,67.3,5
TKT-0005185,CUST-000927,2023-12-20,Feature Request,Low,23.4,3
TKT-0005186,CUST-000198,2024-05-30,Bug,Medium,35.5,5
TKT-0005187,CUST-004445,2024-12-30,Feature Request,Medium,52.1,5
TKT-0005188,CUST-004676,2024-05-02,Bug,High,71.8,1
TKT-0005189,CUST-002299,2023-05-19,Bug,Low,21.3,4
TKT-0005190,CUST-004706,2024-01-23,Technical,High,54.2,5
TKT-0005191,CUST-000182,2023-07-14,Feature Request,Medium,39.0,3
TKT-0005192,CUST-004306,2024-11-28,Technical,Low,27.5,4
TKT-0005193,CUST-003224,2023-07-11,Technical,High,62.9,4
TKT-0005194,CUST-002862,2024-12-12,Bug,Low,29.8,4
TKT-0005195,CUST-004034,2024-04-29,Account,Medium,65.3,4
TKT-0005196,CUST-003673,2023-12-25,Feature Request,Medium,31.8,5
TKT-0005197,CUST-002805,2023-02-05,Feature Request,High,40.8,5
TKT-0005198,CUST-000363,2023-07-11,Billing,Medium,45.4,4
TKT-0005199,CUST-001127,2024-05-17,Bug,Medium,56.0,4
TKT-0005200,CUST-004313,2024-10-11,Technical,Medium,32.6,5
TKT-0005201,CUST-000356,2023-03-14,Technical,Medium,61.5,5
TKT-0005202,CUST-003009,2024-09-12,Bug,Medium,56.1,4
TKT-0005203,CUST-001106,2023-06-08,Bug,Medium,48.5,5
TKT-0005204,CUST-001865,2024-02-03,Bug,Low,27.1,2
TKT-0005205,CUST-003778,2023-11-10,Feature Request,Low,21.3,1
TKT-0005206,CUST-000584,2023-07-08,Account,Critical,132.1,4
TKT-0005207,CUST-003121,2023-04-24,Billing,High,82.7,5
TKT-0005208,CUST-004102,2023-01-07,Account,High,58.6,4
TKT-0005209,CUST-000533,2023-06-27,Bug,Low,25.3,5
TKT-0005210,CUST-004103,2023-08-29,Feature Request,Medium,42.7,4
TKT-0005211,CUST-001306,2024-07-16,Technical,Low,20.4,4
TKT-0005212,CUST-004005,2024-03-25,Feature Request,Medium,38.4,4
TKT-0005213,CUST-001022,2023-06-16,Billing,High,86.7,5
TKT-0005214,CUST-002667,2024-06-12,Feature Request,Medium,41.6,4
TKT-0005215,CUST-004690,2024-07-14,Billing,High,64.5,4
TKT-0005216,CUST-002762,2023-02-01,Account,Medium,43.2,5
TKT-0005217,CUST-003425,2024-05-15,Feature Request,Medium,79.5,4
TKT-0005218,CUST-003351,2023-09-13,Account,Low,30.1,5
TKT-0005219,CUST-000455,2024-03-21,Feature Request,Medium,42.2,4
TKT-0005220,CUST-004008,2024-02-29,Feature Request,High,55.3,5
TKT-0005221,CUST-000218,2024-10-14,Feature Request,High,88.6,5
TKT-0005222,CUST-002529,2023-11-11,Technical,Low,28.1,4
TKT-0005223,CUST-004517,2024-08-05,Technical,Medium,51.0,5
TKT-0005224,CUST-001590,2024-05-20,Bug,Medium,52.7,5
TKT-0005225,CUST-000120,2023-02-12,Bug,High,64.4,4
TKT-0005226,CUST-001157,2024-01-23,Account,Low,23.3,5
TKT-0005227,CUST-004023,2024-10-26,Bug,Medium,47.2,5
TKT-0005228,CUST-002870,2024-10-01,Bug,Medium,61.2,4
TKT-0005229,CUST-004846,2023-11-17,Bug,Medium,28.6,4
TKT-0005230,CUST-003595,2024-08-15,Feature Request,Medium,41.5,3
TKT-0005231,CUST-001114,2024-12-28,Feature Request,Low,15.4,4
TKT-0005232,CUST-002317,2024-09-27,Bug,Low,15.4,2
TKT-0005233,CUST-004893,2023-01-03,Account,Low,33.5,3
TKT-0005234,CUST-001198,2024-11-30,Bug,Medium,72.2,5
TKT-0005235,CUST-000382,2024-10-07,Technical,Medium,33.9,5
TKT-0005236,CUST-004210,2023-04-30,Account,High,35.9,4
TKT-0005237,CUST-004635,2024-07-30,Feature Request,Medium,39.1,4
TKT-0005238,CUST-003495,2024-02-19,Account,Medium,29.5,2
TKT-0005239,CUST-004224,2024-11-09,Feature Request,Critical,165.1,4
TKT-0005240,CUST-003475,2024-10-07,Technical,High,72.2,5
TKT-0005241,CUST-003735,2023-10-01,Feature Request,Medium,33.7,5
TKT-0005242,CUST-001627,2023-08-14,Feature Request,Medium,25.0,5
TKT-0005243,CUST-000341,2024-11-08,Billing,Medium,73.7,2
TKT-0005244,CUST-001032,2024-12-29,Technical,Medium,77.8,4
TKT-0005245,CUST-002329,2023-09-03,Account,Medium,54.6,4
TKT-0005246,CUST-001736,2023-12-20,Account,Low,19.2,4
TKT-0005247,CUST-004510,2024-02-28,Bug,Low,47.0,3
TKT-0005248,CUST-002541,2023-05-27,Feature Request,Medium,35.4,4
TKT-0005249,CUST-004828,2023-07-13,Account,Medium,49.0,4
TKT-0005250,CUST-003134,2024-08-18,Technical,Low,25.3,1
TKT-0005251,CUST-001289,2023-12-08,Feature Request,Low,26.7,3
TKT-0005252,CUST-001210,2023-01-28,Technical,Medium,66.1,5
TKT-0005253,CUST-003701,2023-06-26,Billing,Medium,55.3,5
TKT-0005254,CUST-001064,2023-03-16,Account,High,75.4,4
TKT-0005255,CUST-003530,2023-03-21,Bug,Medium,62.4,5
TKT-0005256,CUST-003390,2023-05-04,Bug,Low,25.8,4
TKT-0005257,CUST-002296,2024-06-04,Technical,Low,23.5,4
TKT-0005258,CUST-002830,2024-04-27,Bug,Low,38.8,4
TKT-0005259,CUST-003392,2023-01-06,Technical,Medium,47.4,5
TKT-0005260,CUST-004427,2024-12-03,Bug,Medium,75.8,4
TKT-0005261,CUST-001693,2023-02-15,Account,Medium,49.6,5
TKT-0005262,CUST-000058,2023-01-05,Billing,Low,33.2,3
TKT-0005263,CUST-003091,2023-02-11,Bug,Low,38.0,4
TKT-0005264,CUST-003888,2024-07-04,Bug,High,83.9,5
TKT-0005265,CUST-001853,2023-05-24,Account,Medium,72.3,3
TKT-0005266,CUST-003150,2023-07-03,Technical,High,79.3,1
TKT-0005267,CUST-002341,2023-05-11,Bug,Medium,32.2,5
TKT-0005268,CUST-001208,2023-02-26,Billing,Medium,37.4,4
TKT-0005269,CUST-002519,2024-01-03,Technical,Low,29.6,5
TKT-0005270,CUST-004888,2023-08-30,Billing,Medium,58.3,4
TKT-0005271,CUST-003485,2023-05-15,Bug,High,102.8,4
TKT-0005272,CUST-004672,2023-06-20,Technical,Low,37.4,5
TKT-0005273,CUST-000585,2023-02-13,Technical,Low,22.6,5
TKT-0005274,CUST-004498,2024-07-08,Bug,High,69.1,4
TKT-0005275,CUST-002241,2024-08-23,Feature Request,Medium,41.7,3
TKT-0005276,CUST-004504,2023-08-29,Technical,Low,22.0,3
TKT-0005277,CUST-000324,2024-08-12,Billing,High,64.7,3
TKT-0005278,CUST-000270,2024-01-03,Account,Medium,40.3,4
TKT-0005279,CUST-001270,2024-01-28,Bug,High,74.5,3
TKT-0005280,CUST-004750,2023-02-20,Account,Medium,44.6,5
TKT-0005281,CUST-004672,2024-06-25,Billing,High,62.8,4
TKT-0005282,CUST-000474,2024-08-07,Billing,High,83.3,4
TKT-0005283,CUST-002604,2024-06-25,Billing,Medium,62.2,4
TKT-0005284,CUST-003637,2023-02-01,Bug,Critical,104.0,1
TKT-0005285,CUST-003174,2023-10-26,Bug,Medium,67.1,4
TKT-0005286,CUST-002885,2024-03-10,Technical,High,112.6,5
TKT-0005287,CUST-000773,2024-01-28,Account,Low,21.6,5
TKT-0005288,CUST-004693,2023-03-14,Technical,High,94.6,3
TKT-0005289,CUST-003353,2024-04-02,Account,Medium,36.2,5
TKT-0005290,CUST-003326,2023-04-30,Bug,Medium,50.7,4
TKT-0005291,CUST-000381,2023-01-16,Account,Medium,49.4,5
TKT-0005292,CUST-002362,2023-04-05,Bug,Medium,54.1,3
TKT-0005293,CUST-004026,2023-10-20,Account,Medium,53.8,4
TKT-0005294,CUST-001638,2024-04-26,Account,Medium,36.9,1
TKT-0005295,CUST-001918,2024-07-03,Billing,Medium,25.9,3
TKT-0005296,CUST-001329,2023-07-05,Bug,Critical,182.8,4
TKT-0005297,CUST-004778,2023-09-27,Bug,Low,18.3,5
TKT-0005298,CUST-002902,2024-04-21,Billing,High,71.2,3
TKT-0005299,CUST-002322,2023-12-27,Bug,Low,18.4,4
TKT-0005300,CUST-002163,2024-08-01,Bug,Medium,65.3,4
TKT-0005301,CUST-003018,2024-09-20,Bug,Low,26.7,5
TKT-0005302,CUST-004568,2023-04-13,Account,Medium,27.5,4
TKT-0005303,CUST-003184,2023-05-05,Billing,Medium,39.9,5
TKT-0005304,CUST-004937,2024-05-13,Bug,Low,27.0,5
TKT-0005305,CUST-000443,2023-07-16,Billing,Medium,51.5,4
TKT-0005306,CUST-004539,2024-08-04,Account,Medium,41.3,5
TKT-0005307,CUST-004107,2023-02-15,Technical,Medium,45.9,4
TKT-0005308,CUST-001969,2024-02-06,Technical,Low,23.0,4
TKT-0005309,CUST-002239,2024-03-04,Feature Request,Low,16.9,3
TKT-0005310,CUST-004617,2023-11-28,Feature Request,Medium,57.0,3
TKT-0005311,CUST-001596,2023-03-01,Account,Medium,61.9,4
TKT-0005312,CUST-004681,2024-02-17,Account,Medium,33.9,3
TKT-0005313,CUST-003890,2024-06-11,Bug,High,106.3,4
TKT-0005314,CUST-003262,2024-06-27,Bug,Low,21.1,4
TKT-0005315,CUST-001057,2024-10-06,Bug,Low,40.7,3
TKT-0005316,CUST-004465,2024-05-29,Account,Medium,54.2,3
TKT-0005317,CUST-004611,2024-01-09,Billing,Medium,47.8,3
TKT-0005318,CUST-003777,2024-04-18,Account,Critical,183.1,1
TKT-0005319,CUST-002170,2024-03-15,Technical,Medium,26.7,5
TKT-0005320,CUST-004884,2023-02-09,Account,Low,32.6,5
TKT-0005321,CUST-000024,2023-07-07,Bug,Medium,34.3,1
TKT-0005322,CUST-002422,2024-04-21,Billing,High,55.1,4
TKT-0005323,CUST-003874,2023-07-21,Feature Request,High,52.3,3
TKT-0005324,CUST-000105,2023-05-05,Feature Request,High,40.7,5
TKT-0005325,CUST-002236,2024-03-10,Account,Medium,54.5,5
TKT-0005326,CUST-004034,2023-01-21,Feature Request,Medium,47.9,3
TKT-0005327,CUST-001483,2023-09-02,Billing,Low,16.6,5
TKT-0005328,CUST-000880,2023-12-23,Bug,Medium,66.5,4
TKT-0005329,CUST-003030,2023-02-24,Technical,Medium,49.2,4
TKT-0005330,CUST-001239,2023-06-07,Feature Request,Medium,36.2,4
TKT-0005331,CUST-000675,2024-12-06,Account,High,88.1,5
TKT-0005332,CUST-003706,2023-11-09,Technical,Low,19.0,5
TKT-0005333,CUST-003240,2023-12-15,Bug,High,77.5,4
TKT-0005334,CUST-000074,2023-01-16,Bug,High,64.8,5
TKT-0005335,CUST-004123,2024-02-08,Feature Request,Medium,31.2,5
TKT-0005336,CUST-000267,2023-07-24,Feature Request,Medium,56.7,4
TKT-0005337,CUST-000576,2023-05-10,Technical,High,118.7,5
TKT-0005338,CUST-000710,2024-04-19,Bug,High,29.4,3
TKT-0005339,CUST-003444,2023-03-04,Technical,Medium,46.0,3
TKT-0005340,CUST-001679,2024-12-08,Feature Request,Critical,64.8,3
TKT-0005341,CUST-002113,2024-12-12,Billing,High,64.7,4
TKT-0005342,CUST-004010,2024-11-19,Account,Low,39.0,5
TKT-0005343,CUST-003218,2023-12-24,Account,Medium,35.5,4
TKT-0005344,CUST-004054,2023-06-08,Feature Request,Low,25.6,4
TKT-0005345,CUST-003235,2023-10-09,Billing,Medium,54.2,4
TKT-0005346,CUST-003596,2023-04-01,Feature Request,Low,22.5,5
TKT-0005347,CUST-004734,2024-11-07,Feature Request,Medium,9.8,5
TKT-0005348,CUST-002753,2024-03-13,Bug,Medium,58.9,5
TKT-0005349,CUST-000892,2024-09-15,Feature Request,High,73.5,5
TKT-0005350,CUST-000377,2023-09-21,Feature Request,High,83.7,5
TKT-0005351,CUST-002359,2024-10-12,Bug,Low,26.1,5
TKT-0005352,CUST-003775,2023-11-18,Bug,Medium,51.5,3
TKT-0005353,CUST-003794,2024-03-17,Bug,Low,32.9,5
TKT-0005354,CUST-001488,2023-11-03,Feature Request,Medium,40.5,4
TKT-0005355,CUST-000880,2024-01-26,Billing,Low,35.4,3
TKT-0005356,CUST-001691,2024-07-03,Account,High,30.0,5
TKT-0005357,CUST-001526,2024-03-01,Account,Low,19.5,4
TKT-0005358,CUST-004968,2024-01-23,Bug,Low,21.4,3
TKT-0005359,CUST-002949,2024-04-23,Bug,Low,30.4,4
TKT-0005360,CUST-004308,2024-02-11,Account,Medium,48.0,4
TKT-0005361,CUST-003465,2024-10-12,Technical,Low,16.4,4
TKT-0005362,CUST-000017,2024-11-06,Feature Request,Medium,35.5,3
TKT-0005363,CUST-000515,2024-12-29,Feature Request,Low,16.9,5
TKT-0005364,CUST-000666,2023-09-18,Bug,Low,30.8,4
TKT-0005365,CUST-002889,2024-02-26,Bug,Medium,62.7,4
TKT-0005366,CUST-003110,2024-09-20,Feature Request,High,75.2,1
TKT-0005367,CUST-004370,2023-05-03,Technical,High,68.1,4
TKT-0005368,CUST-003366,2023-10-12,Billing,Medium,56.4,4
TKT-0005369,CUST-000487,2023-06-19,Billing,Low,26.2,3
TKT-0005370,CUST-000148,2024-06-01,Feature Request,Critical,90.5,3
TKT-0005371,CUST-001244,2023-11-09,Bug,Medium,33.6,4
TKT-0005372,CUST-003996,2023-01-09,Bug,High,73.8,4
TKT-0005373,CUST-004402,2023-01-18,Account,Low,34.3,3
TKT-0005374,CUST-003674,2023-01-06,Account,Medium,39.1,1
TKT-0005375,CUST-003924,2023-01-14,Billing,Medium,61.7,4
TKT-0005376,CUST-003991,2024-12-15,Bug,Low,31.9,3
TKT-0005377,CUST-000846,2023-04-23,Feature Request,Low,26.9,4
TKT-0005378,CUST-002337,2023-08-05,Billing,High,64.2,3
TKT-0005379,CUST-004248,2024-03-30,Bug,Low,26.6,2
TKT-0005380,CUST-000168,2023-09-27,Feature Request,Medium,52.2,3
TKT-0005381,CUST-001796,2023-07-15,Technical,Medium,44.2,4
TKT-0005382,CUST-001014,2024-04-03,Feature Request,High,71.7,3
TKT-0005383,CUST-000365,2024-06-06,Account,Low,18.1,2
TKT-0005384,CUST-003246,2023-10-05,Account,Low,17.9,4
TKT-0005385,CUST-000983,2024-05-15,Technical,Low,17.0,3
TKT-0005386,CUST-000262,2023-04-10,Billing,High,54.1,2
TKT-0005387,CUST-004069,2023-01-18,Billing,High,87.4,5
TKT-0005388,CUST-004406,2024-05-01,Feature Request,Medium,66.0,4
TKT-0005389,CUST-000337,2023-09-04,Bug,Low,15.3,4
TKT-0005390,CUST-002703,2024-06-03,Feature Request,Medium,57.0,3
TKT-0005391,CUST-004891,2023-07-02,Technical,Medium,74.6,4
TKT-0005392,CUST-002271,2023-07-15,Technical,Low,24.5,4
TKT-0005393,CUST-002471,2023-07-04,Bug,Low,31.3,5
TKT-0005394,CUST-003579,2023-05-31,Bug,Low,23.5,4
TKT-0005395,CUST-004778,2023-11-29,Feature Request,Medium,38.4,5
TKT-0005396,CUST-002232,2024-11-09,Account,Medium,27.3,3
TKT-0005397,CUST-000368,2024-12-02,Feature Request,Low,26.6,2
TKT-0005398,CUST-004631,2024-07-09,Feature Request,Medium,52.5,4
TKT-0005399,CUST-003428,2024-12-07,Feature Request,Low,21.7,4
TKT-0005400,CUST-002861,2023-08-17,Bug,Medium,63.3,5
TKT-0005401,CUST-000954,2023-08-17,Account,Low,20.7,5
TKT-0005402,CUST-000119,2024-05-07,Billing,Medium,31.9,5
TKT-0005403,CUST-002738,2024-03-13,Feature Request,High,60.7,4
TKT-0005404,CUST-001937,2023-06-18,Billing,Medium,43.1,4
TKT-0005405,CUST-004067,2024-10-19,Bug,High,85.6,3
TKT-0005406,CUST-002149,2023-05-25,Billing,Low,34.5,3
TKT-0005407,CUST-000157,2023-08-03,Technical,Low,25.0,4
TKT-0005408,CUST-000281,2023-08-29,Bug,Medium,40.3,4
TKT-0005409,CUST-004496,2023-10-03,Technical,Low,26.0,3
TKT-0005410,CUST-004931,2023-12-04,Billing,Medium,34.8,5
TKT-0005411,CUST-002877,2023-02-15,Technical,High,77.1,3
TKT-0005412,CUST-003456,2023-04-29,Feature Request,Low,36.4,1
TKT-0005413,CUST-004397,2023-12-17,Account,Low,11.9,2
TKT-0005414,CUST-003484,2023-10-10,Feature Request,High,52.9,5
TKT-0005415,CUST-002113,2023-05-02,Technical,Low,12.9,4
TKT-0005416,CUST-003310,2024-04-27,Technical,Medium,66.2,5
TKT-0005417,CUST-002191,2024-05-20,Technical,Medium,28.4,5
TKT-0005418,CUST-003796,2024-02-19,Account,High,72.4,3
TKT-0005419,CUST-003277,2024-01-13,Technical,Medium,47.1,3
TKT-0005420,CUST-002735,2024-04-17,Technical,Medium,38.6,4
TKT-0005421,CUST-002239,2024-07-05,Technical,Critical,133.0,2
TKT-0005422,CUST-004606,2024-03-07,Feature Request,Low,28.0,5
TKT-0005423,CUST-002102,2024-03-23,Account,Medium,48.8,3
TKT-0005424,CUST-004639,2023-03-22,Bug,High,40.1,4
TKT-0005425,CUST-000155,2023-02-13,Feature Request,Low,17.7,4
TKT-0005426,CUST-000722,2024-12-16,Billing,Low,19.7,4
TKT-0005427,CUST-001968,2024-10-29,Billing,Low,34.8,5
TKT-0005428,CUST-002335,2023-02-21,Technical,Medium,64.3,4
TKT-0005429,CUST-001856,2023-02-06,Bug,Critical,78.8,2
TKT-0005430,CUST-000868,2023-01-20,Account,Medium,49.8,4
TKT-0005431,CUST-004289,2023-12-26,Feature Request,Medium,79.0,5
TKT-0005432,CUST-002222,2024-09-04,Feature Request,High,117.6,4
TKT-0005433,CUST-001094,2023-03-30,Bug,Low,24.8,4
TKT-0005434,CUST-002748,2023-05-06,Account,High,74.9,5
TKT-0005435,CUST-004001,2024-06-26,Feature Request,Critical,177.2,4
TKT-0005436,CUST-000539,2024-01-26,Technical,Medium,32.0,4
TKT-0005437,CUST-000485,2023-06-16,Account,Medium,51.6,5
TKT-0005438,CUST-000452,2024-10-21,Feature Request,Low,27.4,4
TKT-0005439,CUST-001103,2023-10-02,Feature Request,Low,21.5,5
TKT-0005440,CUST-004558,2024-05-26,Account,Medium,14.1,3
TKT-0005441,CUST-002354,2024-09-14,Bug,Low,24.9,4
TKT-0005442,CUST-001514,2023-09-02,Feature Request,Medium,46.6,2
TKT-0005443,CUST-003763,2024-09-30,Account,Medium,51.0,3
TKT-0005444,CUST-000495,2023-08-09,Bug,Low,18.3,4
TKT-0005445,CUST-000865,2024-10-02,Billing,Medium,33.9,4
TKT-0005446,CUST-003144,2023-07-31,Account,Medium,52.4,3
TKT-0005447,CUST-001585,2023-11-05,Bug,Low,19.7,4
TKT-0005448,CUST-003259,2024-06-04,Account,Low,20.0,2
TKT-0005449,CUST-001217,2024-11-11,Feature Request,Low,27.6,4
TKT-0005450,CUST-004159,2024-08-14,Account,High,93.6,5
TKT-0005451,CUST-004298,2023-03-29,Feature Request,Low,25.0,4
TKT-0005452,CUST-003671,2023-10-20,Bug,High,72.6,5
TKT-0005453,CUST-004674,2023-02-27,Billing,Low,25.8,5
TKT-0005454,CUST-002990,2023-05-12,Account,Medium,49.7,5
TKT-0005455,CUST-003329,2024-02-09,Bug,Medium,67.2,3
TKT-0005456,CUST-000883,2024-08-25,Billing,High,66.8,2
TKT-0005457,CUST-003769,2024-10-19,Account,Low,17.0,5
TKT-0005458,CUST-000455,2024-11-22,Bug,Medium,33.9,4
TKT-0005459,CUST-004159,2024-02-03,Technical,Medium,51.5,4
TKT-0005460,CUST-001113,2023-08-19,Feature Request,High,76.6,5
TKT-0005461,CUST-004407,2023-03-30,Technical,Medium,34.0,3
TKT-0005462,CUST-002628,2023-11-24,Technical,Medium,43.6,5
TKT-0005463,CUST-003621,2024-12-17,Account,High,49.8,3
TKT-0005464,CUST-004494,2023-12-22,Bug,High,60.3,5
TKT-0005465,CUST-002582,2024-10-10,Billing,Medium,27.3,3
TKT-0005466,CUST-001034,2023-12-26,Feature Request,Medium,58.4,4
TKT-0005467,CUST-002797,2024-11-23,Account,High,53.4,5
TKT-0005468,CUST-003643,2024-06-22,Feature Request,Medium,46.3,3
TKT-0005469,CUST-000317,2023-02-18,Account,Low,19.7,5
TKT-0005470,CUST-000808,2024-10-26,Feature Request,Low,33.1,5
TKT-0005471,CUST-000610,2023-01-20,Account,Medium,56.6,5
TKT-0005472,CUST-002439,2024-05-30,Bug,Medium,61.7,4
TKT-0005473,CUST-002373,2024-05-07,Feature Request,Medium,36.9,5
TKT-0005474,CUST-001415,2024-01-15,Bug,Critical,133.9,4
TKT-0005475,CUST-002433,2024-05-25,Billing,High,83.6,1
TKT-0005476,CUST-002240,2023-12-13,Feature Request,Low,27.3,4
TKT-0005477,CUST-001561,2024-04-16,Account,Low,21.9,3
TKT-0005478,CUST-004980,2023-12-03,Feature Request,High,90.6,3
TKT-0005479,CUST-003884,2023-04-11,Account,Low,29.8,5
TKT-0005480,CUST-003818,2024-12-07,Billing,Medium,59.0,4
TKT-0005481,CUST-001416,2023-08-06,Account,Low,37.2,4
TKT-0005482,CUST-002846,2023-04-23,Account,Low,25.6,4
TKT-0005483,CUST-003406,2024-06-05,Technical,High,91.3,4
TKT-0005484,CUST-003038,2023-08-17,Billing,High,88.1,4
TKT-0005485,CUST-002964,2024-07-18,Account,Low,30.2,3
TKT-0005486,CUST-000286,2023-05-20,Technical,Medium,46.8,3
TKT-0005487,CUST-004736,2023-07-17,Account,Medium,58.7,5
TKT-0005488,CUST-002027,2024-05-17,Technical,Medium,45.2,3
TKT-0005489,CUST-001401,2023-02-25,Billing,High,44.7,3
TKT-0005490,CUST-004206,2024-11-12,Technical,Medium,19.7,4
TKT-0005491,CUST-000740,2024-07-04,Bug,Medium,57.3,5
TKT-0005492,CUST-000440,2023-10-15,Account,High,82.2,4
TKT-0005493,CUST-003418,2023-10-09,Feature Request,Low,29.9,4
TKT-0005494,CUST-001486,2023-09-20,Account,Low,37.7,5
TKT-0005495,CUST-000756,2024-02-02,Bug,Critical,73.3,5
TKT-0005496,CUST-002022,2024-07-02,Feature Request,High,28.2,5
TKT-0005497,CUST-000464,2024-10-15,Bug,High,38.9,5
TKT-0005498,CUST-002904,2023-11-24,Billing,Critical,146.3,4
TKT-0005499,CUST-004995,2023-01-17,Billing,Medium,25.7,4
TKT-0005500,CUST-002560,2023-04-18,Billing,Medium,45.3,2
TKT-0005501,CUST-001871,2024-11-14,Technical,Critical,94.3,4
TKT-0005502,CUST-000299,2023-07-22,Feature Request,Medium,31.1,4
TKT-0005503,CUST-000345,2024-10-08,Bug,Critical,125.2,5
TKT-0005504,CUST-004520,2024-07-08,Technical,Low,26.3,4
TKT-0005505,CUST-003384,2023-03-31,Technical,High,57.6,5
TKT-0005506,CUST-001094,2023-09-08,Bug,Medium,34.8,5
TKT-0005507,CUST-004189,2024-06-02,Bug,Low,27.6,4
TKT-0005508,CUST-003986,2024-01-11,Bug,High,80.2,4
TKT-0005509,CUST-004806,2024-11-23,Account,Low,22.5,5
TKT-0005510,CUST-001825,2023-11-02,Technical,Critical,130.2,3
TKT-0005511,CUST-000049,2023-04-22,Technical,Critical,196.3,3
TKT-0005512,CUST-001821,2024-07-16,Feature Request,High,67.4,3
TKT-0005513,CUST-002631,2023-11-13,Bug,Low,24.8,3
TKT-0005514,CUST-001354,2023-07-01,Technical,Medium,56.9,4
TKT-0005515,CUST-000512,2024-09-22,Feature Request,Medium,44.4,4
TKT-0005516,CUST-003860,2023-08-20,Technical,High,82.8,4
TKT-0005517,CUST-003446,2023-06-14,Account,Low,18.4,3
TKT-0005518,CUST-004918,2024-02-17,Technical,High,101.4,4
TKT-0005519,CUST-000394,2023-10-14,Account,High,51.9,5
TKT-0005520,CUST-001150,2023-11-27,Bug,Low,30.5,4
TKT-0005521,CUST-002548,2024-04-09,Billing,Medium,64.6,3
TKT-0005522,CUST-001547,2023-02-17,Bug,Low,12.8,5
TKT-0005523,CUST-004259,2023-03-09,Bug,High,51.7,3
TKT-0005524,CUST-000486,2024-04-26,Feature Request,High,84.0,4
TKT-0005525,CUST-001980,2024-04-04,Bug,Low,31.0,3
TKT-0005526,CUST-003363,2023-09-13,Feature Request,Critical,68.0,2
TKT-0005527,CUST-001563,2023-08-23,Bug,Critical,113.2,4
TKT-0005528,CUST-000782,2024-05-13,Bug,Medium,60.6,2
TKT-0005529,CUST-001731,2024-11-07,Bug,Low,16.5,5
TKT-0005530,CUST-002489,2023-02-08,Bug,High,65.9,3
TKT-0005531,CUST-002804,2023-03-10,Feature Request,Medium,35.6,5
TKT-0005532,CUST-001449,2023-02-18,Account,Low,16.0,3
TKT-0005533,CUST-002427,2024-03-08,Bug,High,90.4,3
TKT-0005534,CUST-000499,2024-01-06,Technical,High,67.1,1
TKT-0005535,CUST-004185,2023-07-17,Bug,Low,26.2,3
TKT-0005536,CUST-003959,2024-02-16,Account,Medium,65.7,5
TKT-0005537,CUST-001794,2023-02-15,Account,High,87.4,5
TKT-0005538,CUST-000053,2023-12-21,Feature Request,Medium,38.9,1
TKT-0005539,CUST-003988,2023-10-29,Account,Low,31.7,3
TKT-0005540,CUST-003147,2024-08-01,Billing,Low,28.1,2
TKT-0005541,CUST-000689,2024-05-13,Technical,Medium,45.5,3
TKT-0005542,CUST-003244,2023-03-26,Technical,Low,10.6,3
TKT-0005543,CUST-004858,2023-07-08,Feature Request,Medium,47.1,3
TKT-0005544,CUST-002200,2024-04-29,Billing,Critical,72.5,5
TKT-0005545,CUST-001422,2024-08-14,Bug,Low,24.2,3
TKT-0005546,CUST-001611,2023-08-27,Account,Medium,52.1,4
TKT-0005547,CUST-000113,2023-03-22,Technical,Medium,39.0,4
