customer_id,signup_date,region,plan,industry,company_size,mrr,tenure_months,churned,nps_score,support_tickets,feature_adoption_score
CUST-002362,2022-05-09,North America,Basic,Finance,Startup,45.68,32,False,61,1,33.3
CUST-002363,2022-04-07,North America,Pro,Healthcare,SMB,144.75,33,False,32,5,71.8
CUST-002364,2022-09-08,Europe,Pro,Healthcare,Startup,142.36,28,False,41,1,35.2
CUST-002365,2021-10-23,Europe,Basic,Technology,SMB,59.6,38,False,43,5,50.0
CUST-002366,2023-08-07,North America,Basic,Manufacturing,SMB,46.57,17,False,10,1,30.0
CUST-002367,2021-04-29,North America,Basic,Manufacturing,SMB,53.54,44,False,69,2,34.9
CUST-002368,2024-02-26,Europe,Pro,Education,Mid-Market,146.63,10,False,44,0,75.3
CUST-002369,2023-04-26,North America,Basic,Technology,SMB,70.18,20,False,38,1,39.8
CUST-002370,2023-05-04,Europe,Enterprise,Finance,Startup,493.66,20,False,54,2,23.7
CUST-002371,2024-02-16,Europe,Pro,Finance,Mid-Market,141.97,10,False,41,3,25.0
CUST-002372,2023-12-22,Asia Pacific,Pro,Healthcare,Enterprise,144.18,12,False,13,2,12.3
CUST-002373,2021-10-02,Europe,Basic,Finance,SMB,53.24,39,False,18,3,11.6
CUST-002374,2023-03-07,North America,Pro,Education,Startup,163.35,22,False,-7,1,33.9
CUST-002375,2022-05-13,Europe,Basic,Retail,SMB,53.26,32,False,36,2,37.7
CUST-002376,2022-06-07,North America,Basic,Finance,Mid-Market,56.07,31,False,46,4,74.4
CUST-002377,2022-02-21,North America,Pro,Technology,Mid-Market,154.68,34,False,31,2,18.2
CUST-002378,2022-11-08,Asia Pacific,Basic,Education,Mid-Market,32.35,26,False,11,4,62.4
CUST-002379,2021-06-11,North America,Pro,Finance,Startup,148.84,43,False,25,7,34.1
CUST-002380,2023-07-11,Asia Pacific,Basic,Manufacturing,Mid-Market,45.83,17,False,27,5,25.7
CUST-002381,2023-01-30,Asia Pacific,Basic,Finance,SMB,47.59,23,False,52,0,30.7
CUST-002382,2021-07-09,Asia Pacific,Basic,Manufacturing,Startup,40.77,42,False,63,4,22.2
CUST-002383,2024-01-02,Asia Pacific,Enterprise,Education,Startup,507.68,12,False,-19,1,33.2
CUST-002384,2022-01-26,North America,Pro,Finance,SMB,149.48,35,False,33,3,10.7
CUST-002385,2021-04-16,North America,Pro,Manufacturing,Mid-Market,149.42,45,False,22,0,28.6
CUST-002386,2022-07-04,Europe,Basic,Retail,Mid-Market,47.53,30,True,29,1,36.9
CUST-002387,2023-02-12,North America,Basic,Healthcare,Enterprise,42.71,22,False,51,2,21.9
CUST-002388,2021-03-22,Europe,Enterprise,Education,Startup,481.18,46,False,25,3,100.0
CUST-002389,2021-05-30,Europe,Basic,Manufacturing,Enterprise,51.72,43,True,48,6,18.8
CUST-002390,2022-01-21,Europe,Basic,Technology,Mid-Market,50.14,35,False,74,4,49.3
CUST-002391,2024-02-19,North America,Pro,Finance,SMB,154.34,10,False,25,4,65.9
CUST-002392,2022-03-21,North America,Basic,Manufacturing,Mid-Market,49.72,33,False,30,3,16.2
CUST-002393,2023-09-09,North America,Pro,Manufacturing,Mid-Market,138.21,15,False,30,4,17.1
CUST-002394,2022-03-04,North America,Pro,Manufacturing,SMB,141.05,34,False,82,0,31.8
CUST-002395,2022-11-13,Asia Pacific,Basic,Healthcare,Mid-Market,62.39,25,False,24,1,19.2
CUST-002396,2022-09-13,North America,Basic,Technology,Mid-Market,52.19,28,False,64,2,33.9
CUST-002397,2021-02-01,North America,Basic,Technology,Mid-Market,57.03,47,False,34,0,4.3
CUST-002398,2022-03-10,North America,Enterprise,Retail,Mid-Market,508.19,34,False,38,5,29.4
CUST-002399,2022-01-25,Europe,Pro,Healthcare,SMB,139.16,35,False,51,1,3.7
CUST-002400,2021-08-29,Europe,Basic,Manufacturing,Mid-Market,45.59,40,False,27,2,30.0
CUST-002401,2023-09-08,North America,Basic,Education,Mid-Market,55.81,16,False,54,2,11.9
CUST-002402,2022-05-12,North America,Pro,Healthcare,SMB,140.84,32,False,29,0,45.1
CUST-002403,2022-02-23,North America,Pro,Healthcare,Startup,144.92,34,False,13,1,18.3
CUST-002404,2023-03-24,North America,Basic,Technology,Mid-Market,43.81,21,False,55,1,56.9
CUST-002405,2022-05-06,Europe,Basic,Retail,Startup,41.62,32,False,47,1,56.6
CUST-002406,2024-02-05,Europe,Basic,Retail,Mid-Market,47.7,11,False,23,2,25.5
CUST-002407,2022-10-21,North America,Pro,Healthcare,Enterprise,144.14,26,False,58,2,50.5
CUST-002408,2022-08-03,North America,Enterprise,Healthcare,SMB,495.01,29,True,15,2,22.2
CUST-002409,2023-02-19,Latin America,Basic,Finance,Startup,51.68,22,False,43,2,7.1
CUST-002410,2023-08-13,Europe,Pro,Manufacturing,Startup,158.98,16,False,1,1,2.9
CUST-002411,2023-12-29,Europe,Basic,Technology,SMB,56.65,12,False,27,0,56.1
CUST-002412,2023-01-06,North America,Basic,Manufacturing,Enterprise,50.76,24,False,18,0,27.5
CUST-002413,2022-09-24,Europe,Basic,Education,SMB,65.39,27,False,9,3,22.1
CUST-002414,2022-06-20,North America,Pro,Education,Startup,155.59,30,False,35,1,51.3
CUST-002415,2023-01-07,Europe,Basic,Retail,Mid-Market,57.05,24,False,41,2,37.8
CUST-002416,2023-11-17,Latin America,Pro,Technology,Mid-Market,147.37,13,True,47,1,38.4
CUST-002417,2023-10-16,North America,Basic,Manufacturing,SMB,45.13,14,False,35,4,16.1
CUST-002418,2023-08-13,North America,Basic,Retail,Mid-Market,52.76,16,True,43,3,7.6
CUST-002419,2021-07-21,North America,Basic,Education,SMB,58.06,41,False,12,3,41.3
CUST-002420,2023-08-20,North America,Pro,Healthcare,Mid-Market,150.74,16,False,17,1,29.3
CUST-002421,2022-10-18,North America,Basic,Technology,SMB,42.67,26,False,34,3,24.3
CUST-002422,2022-02-21,North America,Pro,Technology,SMB,136.16,34,False,17,2,24.2
CUST-002423,2023-01-30,Asia Pacific,Basic,Manufacturing,Mid-Market,33.18,23,False,35,0,28.1
CUST-002424,2022-10-03,Europe,Basic,Finance,SMB,49.43,27,False,21,2,13.4
CUST-002425,2023-04-28,North America,Basic,Manufacturing,SMB,57.16,20,False,31,3,13.4
CUST-002426,2021-04-04,Asia Pacific,Basic,Healthcare,Enterprise,25.97,45,False,1,3,18.5
CUST-002427,2024-02-27,North America,Basic,Healthcare,Mid-Market,42.93,10,False,0,1,48.6
CUST-002428,2022-03-30,Latin America,Basic,Retail,Startup,41.29,33,False,20,3,38.2
CUST-002429,2021-10-26,North America,Pro,Technology,Mid-Market,152.79,38,False,8,1,8.6
CUST-002430,2021-02-03,Asia Pacific,Pro,Retail,Mid-Market,142.33,47,True,-17,3,60.1
CUST-002431,2022-06-19,Europe,Basic,Healthcare,Mid-Market,36.7,30,False,44,0,27.3
CUST-002432,2024-02-08,Asia Pacific,Basic,Finance,Startup,42.91,10,False,54,1,34.8
CUST-002433,2024-04-11,Latin America,Basic,Technology,Mid-Market,41.34,8,False,52,1,7.7
CUST-002434,2024-04-01,North America,Basic,Healthcare,Mid-Market,49.13,9,False,32,1,31.3
CUST-002435,2023-05-06,Latin America,Basic,Finance,Mid-Market,46.85,20,False,31,3,37.7
CUST-002436,2022-08-28,North America,Enterprise,Manufacturing,Startup,503.42,28,False,36,5,48.6
CUST-002437,2021-11-09,North America,Basic,Education,Mid-Market,48.94,38,False,21,2,24.7
CUST-002438,2022-02-06,North America,Basic,Healthcare,Startup,59.15,35,True,-1,2,23.4
CUST-002439,2022-11-07,Europe,Basic,Education,Mid-Market,44.52,26,False,58,2,15.8
CUST-002440,2022-04-17,North America,Basic,Retail,Enterprise,55.2,32,False,35,2,37.3
CUST-002441,2023-02-17,Europe,Pro,Education,Startup,152.18,22,False,34,2,29.6
CUST-002442,2024-03-12,Europe,Basic,Healthcare,SMB,46.05,9,False,28,1,23.0
CUST-002443,2022-05-19,Asia Pacific,Basic,Education,SMB,55.88,31,False,46,1,29.3
CUST-002444,2023-10-20,Asia Pacific,Pro,Technology,Mid-Market,140.98,14,False,32,3,13.6
CUST-002445,2024-02-02,North America,Basic,Healthcare,SMB,61.4,11,False,25,1,74.8
CUST-002446,2022-11-23,North America,Pro,Finance,Mid-Market,141.24,25,False,28,3,13.2
CUST-002447,2022-06-12,North America,Pro,Education,Mid-Market,135.59,31,False,36,1,13.8
CUST-002448,2023-09-28,North America,Basic,Technology,Mid-Market,34.81,15,False,11,5,48.9
CUST-002449,2023-10-02,North America,Pro,Retail,Mid-Market,149.91,15,True,63,1,43.5
CUST-002450,2023-08-02,North America,Basic,Retail,SMB,43.36,17,False,22,0,19.7
CUST-002451,2021-12-11,North America,Pro,Education,Enterprise,150.81,37,False,19,3,10.7
CUST-002452,2022-12-23,Latin America,Basic,Retail,SMB,37.97,24,False,27,2,4.0
CUST-002453,2021-12-13,Europe,Basic,Finance,Startup,53.87,37,False,53,3,9.9
CUST-002454,2021-10-14,North America,Pro,Healthcare,SMB,150.84,39,False,29,1,13.8
CUST-002455,2024-01-25,Europe,Enterprise,Technology,Mid-Market,494.43,11,False,58,6,42.4
CUST-002456,2023-09-28,North America,Enterprise,Manufacturing,Mid-Market,505.25,15,False,28,3,58.3
CUST-002457,2022-01-12,North America,Pro,Education,Startup,154.75,36,False,6,1,24.0
CUST-002458,2024-01-16,Europe,Basic,Retail,Mid-Market,49.92,11,False,18,4,24.6
CUST-002459,2021-05-01,Europe,Basic,Healthcare,Mid-Market,57.87,44,False,21,2,45.0
CUST-002460,2023-12-10,North America,Basic,Manufacturing,SMB,60.1,12,False,47,3,28.6
CUST-002461,2021-03-11,Latin America,Basic,Finance,Mid-Market,41.11,46,False,25,4,21.7
CUST-002462,2021-06-02,Asia Pacific,Basic,Retail,Startup,60.32,43,False,11,2,16.1
CUST-002463,2021-04-10,Europe,Enterprise,Retail,Startup,490.01,45,False,6,4,33.6
CUST-002464,2021-01-14,Europe,Basic,Technology,Mid-Market,56.72,48,False,-1,1,35.4
CUST-002465,2023-04-25,Europe,Basic,Finance,SMB,58.47,20,False,88,0,36.4
CUST-002466,2021-10-09,North America,Basic,Finance,Startup,47.25,39,False,20,4,17.3
CUST-002467,2022-04-19,North America,Pro,Education,Mid-Market,148.47,32,False,43,7,26.2
CUST-002468,2021-05-20,North America,Pro,Manufacturing,Mid-Market,146.01,44,False,10,2,42.8
CUST-002469,2021-11-06,Europe,Pro,Technology,Mid-Market,140.76,38,False,59,5,15.0
CUST-002470,2021-01-19,Europe,Basic,Education,SMB,42.62,48,False,17,2,22.7
CUST-002471,2022-03-24,North America,Pro,Technology,SMB,153.97,33,False,72,2,34.9
CUST-002472,2023-11-02,Latin America,Basic,Finance,Mid-Market,57.56,14,False,74,1,42.4
CUST-002473,2023-07-23,Asia Pacific,Enterprise,Technology,Startup,498.86,17,False,12,4,87.4
CUST-002474,2023-02-04,Europe,Pro,Technology,Startup,138.9,23,False,59,2,22.3
CUST-002475,2021-05-04,Europe,Basic,Technology,SMB,37.54,44,False,72,6,36.0
CUST-002476,2023-09-17,Asia Pacific,Basic,Healthcare,Mid-Market,47.94,15,False,2,4,6.2
CUST-002477,2023-09-27,North America,Pro,Healthcare,SMB,143.72,15,False,5,3,24.3
CUST-002478,2021-02-02,Asia Pacific,Basic,Manufacturing,SMB,60.86,47,False,-6,3,5.8
CUST-002479,2021-01-14,North America,Enterprise,Manufacturing,Startup,491.98,48,False,16,1,30.3
CUST-002480,2023-12-26,Asia Pacific,Basic,Finance,Startup,54.97,12,False,14,3,12.3
CUST-002481,2024-02-04,North America,Basic,Technology,SMB,42.79,11,False,28,1,23.6
CUST-002482,2023-04-23,Asia Pacific,Basic,Finance,SMB,46.17,20,False,9,1,18.0
CUST-002483,2021-01-25,Asia Pacific,Basic,Healthcare,SMB,50.72,47,False,48,0,24.2
CUST-002484,2021-02-04,North America,Basic,Technology,SMB,54.2,47,True,35,4,20.9
CUST-002485,2023-12-21,Europe,Basic,Education,SMB,53.23,12,False,43,5,42.0
CUST-002486,2022-07-17,Latin America,Pro,Healthcare,SMB,143.4,29,True,55,3,17.2
CUST-002487,2024-01-03,Europe,Basic,Healthcare,SMB,50.0,12,False,40,1,29.5
CUST-002488,2022-08-11,Asia Pacific,Enterprise,Healthcare,Startup,495.25,29,True,30,2,73.7
CUST-002489,2021-02-05,Europe,Pro,Technology,Startup,134.69,47,False,18,2,32.1
CUST-002490,2023-10-26,North America,Pro,Manufacturing,SMB,151.29,14,False,52,3,25.1
CUST-002491,2023-06-01,North America,Basic,Retail,Enterprise,61.63,19,False,40,0,4.9
CUST-002492,2022-01-03,North America,Basic,Education,SMB,64.44,36,False,39,2,16.3
CUST-002493,2021-08-08,Asia Pacific,Basic,Education,Enterprise,52.17,41,True,22,4,19.7
CUST-002494,2021-07-17,North America,Pro,Finance,SMB,151.52,42,False,41,2,41.9
CUST-002495,2023-12-10,Europe,Enterprise,Technology,SMB,472.81,12,False,19,1,46.8
CUST-002496,2021-11-01,Europe,Basic,Manufacturing,Mid-Market,76.27,38,False,41,1,29.2
CUST-002497,2022-05-09,Europe,Basic,Healthcare,Startup,63.31,32,False,29,1,43.7
CUST-002498,2022-01-29,Asia Pacific,Enterprise,Retail,Startup,506.59,35,False,49,1,49.9
CUST-002499,2023-12-15,Latin America,Basic,Technology,Enterprise,49.72,12,False,8,0,46.6
CUST-002500,2022-06-01,North America,Pro,Technology,SMB,126.69,31,False,35,2,22.9
CUST-002501,2022-12-27,Asia Pacific,Pro,Manufacturing,Startup,150.82,24,False,49,1,38.5
CUST-002502,2022-07-02,Asia Pacific,Pro,Retail,Startup,149.32,30,False,36,2,11.0
CUST-002503,2023-03-24,Europe,Basic,Healthcare,Enterprise,34.91,21,False,6,2,33.2
CUST-002504,2021-06-11,Latin America,Basic,Technology,Mid-Market,53.48,43,True,20,2,21.8
CUST-002505,2023-02-04,North America,Pro,Education,SMB,161.37,23,False,60,2,31.8
CUST-002506,2023-04-12,North America,Enterprise,Education,Startup,502.41,20,False,33,1,35.4
CUST-002507,2023-07-30,Asia Pacific,Basic,Retail,Mid-Market,52.37,17,False,18,3,14.0
CUST-002508,2024-03-03,North America,Basic,Healthcare,SMB,53.01,10,False,60,0,16.9
CUST-002509,2022-05-14,Asia Pacific,Pro,Retail,SMB,145.77,32,False,65,5,31.3
CUST-002510,2022-04-08,Asia Pacific,Enterprise,Technology,Mid-Market,506.58,33,False,11,0,43.9
CUST-002511,2022-09-07,North America,Pro,Education,SMB,164.24,28,False,24,3,15.7
CUST-002512,2021-06-15,Asia Pacific,Enterprise,Finance,Mid-Market,499.41,43,False,28,5,33.0
CUST-002513,2021-03-06,North America,Basic,Retail,Mid-Market,41.45,46,False,45,4,32.6
CUST-002514,2021-07-11,Europe,Basic,Finance,Mid-Market,35.14,42,False,31,0,56.8
CUST-002515,2023-04-11,Europe,Pro,Finance,SMB,154.01,21,False,37,2,16.0
CUST-002516,2023-02-16,Asia Pacific,Pro,Manufacturing,SMB,155.14,22,False,32,3,59.6
CUST-002517,2023-02-12,North America,Basic,Education,SMB,52.64,22,True,78,4,31.9
CUST-002518,2024-02-06,Europe,Basic,Retail,SMB,46.64,10,False,46,6,12.6
CUST-002519,2023-09-02,Europe,Pro,Finance,SMB,151.77,16,False,29,4,11.1
CUST-002520,2021-04-25,Europe,Basic,Technology,SMB,43.64,44,False,29,6,32.4
CUST-002521,2021-01-20,Europe,Basic,Manufacturing,Startup,41.89,48,False,44,3,20.7
CUST-002522,2021-12-17,North America,Pro,Healthcare,Startup,139.04,37,False,15,0,20.7
CUST-002523,2021-06-19,North America,Pro,Manufacturing,SMB,139.14,43,False,40,3,20.0
CUST-002524,2023-10-21,North America,Pro,Healthcare,SMB,154.3,14,False,38,3,24.9
CUST-002525,2023-06-08,Asia Pacific,Basic,Education,SMB,46.31,19,False,17,2,20.4
CUST-002526,2022-11-10,North America,Pro,Retail,SMB,142.19,26,True,-11,3,58.7
CUST-002527,2024-03-04,North America,Pro,Retail,Mid-Market,135.38,10,False,0,1,38.1
CUST-002528,2021-07-15,Latin America,Pro,Healthcare,Mid-Market,155.71,42,False,30,8,26.3
CUST-002529,2023-12-18,North America,Pro,Technology,SMB,159.7,12,False,53,4,6.0
CUST-002530,2021-03-29,Latin America,Basic,Healthcare,Startup,38.76,45,False,26,1,47.3
CUST-002531,2022-04-16,Europe,Basic,Healthcare,SMB,47.75,33,False,52,7,40.3
CUST-002532,2022-03-09,Asia Pacific,Basic,Retail,SMB,39.67,34,False,27,1,33.6
CUST-002533,2024-03-06,North America,Basic,Finance,Startup,47.58,10,False,13,2,19.9
CUST-002534,2023-09-01,North America,Pro,Technology,Enterprise,155.08,16,False,9,4,7.7
CUST-002535,2022-07-10,Europe,Pro,Retail,SMB,165.18,30,False,16,0,18.0
CUST-002536,2021-04-06,Asia Pacific,Pro,Manufacturing,Mid-Market,144.53,45,False,37,2,29.7
CUST-002537,2021-06-02,Europe,Pro,Healthcare,SMB,156.0,43,False,34,1,14.1
CUST-002538,2022-07-29,North America,Basic,Finance,Startup,56.24,29,False,30,0,43.2
CUST-002539,2024-01-18,Asia Pacific,Basic,Technology,Startup,47.49,11,False,30,1,36.2
CUST-002540,2024-02-29,Asia Pacific,Basic,Education,Mid-Market,60.6,10,False,57,5,34.3
CUST-002541,2021-03-09,Europe,Basic,Technology,Startup,45.72,46,False,72,3,2.4
CUST-002542,2022-01-03,Asia Pacific,Basic,Technology,Startup,53.35,36,False,20,0,53.6
CUST-002543,2022-10-07,Asia Pacific,Pro,Healthcare,Enterprise,143.26,27,False,31,2,21.0
CUST-002544,2021-02-02,Europe,Enterprise,Healthcare,SMB,504.32,47,False,10,4,46.4
CUST-002545,2022-03-01,North America,Basic,Education,Startup,53.31,34,False,34,5,31.0
CUST-002546,2021-10-23,Europe,Basic,Education,SMB,60.87,38,False,28,2,42.8
CUST-002547,2023-03-27,North America,Pro,Education,SMB,167.36,21,False,39,1,20.6
CUST-002548,2021-06-07,North America,Basic,Retail,SMB,58.16,43,False,52,6,30.7
CUST-002549,2022-09-05,North America,Pro,Retail,Startup,155.71,28,False,10,1,29.4
CUST-002550,2021-11-29,North America,Pro,Healthcare,SMB,145.09,37,False,30,1,16.7
CUST-002551,2024-02-29,North America,Enterprise,Healthcare,Startup,476.34,10,False,29,2,62.5
CUST-002552,2022-05-08,North America,Basic,Education,Mid-Market,61.98,32,True,38,0,65.4
CUST-002553,2024-03-06,Asia Pacific,Pro,Retail,Mid-Market,167.56,10,False,63,1,11.9
CUST-002554,2023-03-08,Asia Pacific,Basic,Finance,Startup,52.13,22,False,21,2,33.7
CUST-002555,2024-01-13,North America,Pro,Retail,SMB,138.94,11,False,47,6,21.8
CUST-002556,2022-11-11,Latin America,Basic,Healthcare,SMB,62.78,26,False,68,3,23.1
CUST-002557,2023-02-26,Europe,Basic,Retail,SMB,60.05,22,False,18,2,29.0
CUST-002558,2021-10-14,North America,Pro,Healthcare,SMB,128.63,39,False,37,0,11.9
CUST-002559,2021-06-10,North America,Pro,Education,SMB,150.4,43,False,37,5,55.3
CUST-002560,2023-10-23,Europe,Pro,Education,Enterprise,151.43,14,False,9,1,6.8
CUST-002561,2022-12-10,Asia Pacific,Pro,Education,Startup,132.96,25,False,46,2,44.0
CUST-002562,2021-04-20,Europe,Pro,Finance,Enterprise,138.21,45,False,57,3,26.2
CUST-002563,2021-07-20,North America,Basic,Finance,Startup,59.92,42,False,21,1,76.9
CUST-002564,2023-06-15,North America,Pro,Healthcare,SMB,149.7,18,False,29,0,18.4
CUST-002565,2022-04-21,North America,Pro,Technology,SMB,139.5,32,False,0,3,8.2
CUST-002566,2021-06-05,North America,Enterprise,Manufacturing,Startup,492.31,43,False,56,2,36.7
CUST-002567,2022-11-29,North America,Enterprise,Finance,Startup,486.99,25,True,52,2,60.4
CUST-002568,2023-03-24,North America,Basic,Healthcare,SMB,49.75,21,False,15,1,15.8
CUST-002569,2022-10-31,Asia Pacific,Pro,Retail,Enterprise,156.52,26,False,18,3,24.4
CUST-002570,2021-03-02,Asia Pacific,Basic,Education,SMB,60.77,46,True,27,4,45.4
CUST-002571,2022-07-14,North America,Basic,Education,SMB,42.32,30,False,60,3,13.6
CUST-002572,2023-07-12,Asia Pacific,Pro,Education,Mid-Market,145.46,17,False,33,3,7.1
CUST-002573,2023-10-02,North America,Basic,Healthcare,Mid-Market,54.01,15,False,38,1,57.1
CUST-002574,2022-04-13,Europe,Pro,Education,Mid-Market,158.53,33,False,38,1,36.7
CUST-002575,2022-12-30,North America,Basic,Finance,SMB,52.71,24,False,62,0,28.0
CUST-002576,2024-02-07,Europe,Basic,Retail,Startup,61.68,10,False,27,0,37.5
CUST-002577,2023-02-08,Latin America,Pro,Education,SMB,167.17,23,False,32,1,20.8
CUST-002578,2023-06-04,Europe,Pro,Healthcare,Startup,132.7,19,False,58,1,34.0
CUST-002579,2022-01-16,North America,Enterprise,Retail,Startup,514.19,36,False,58,4,29.4
CUST-002580,2024-04-14,Europe,Pro,Education,Startup,161.99,8,True,14,4,19.2
CUST-002581,2023-02-18,North America,Pro,Technology,Enterprise,137.24,22,False,-3,2,44.2
CUST-002582,2021-06-25,Asia Pacific,Basic,Education,Enterprise,53.64,42,False,34,6,50.9
CUST-002583,2022-08-28,Europe,Basic,Manufacturing,Startup,55.36,28,False,47,0,48.5
CUST-002584,2022-05-20,North America,Basic,Finance,Startup,38.1,31,False,41,1,42.2
CUST-002585,2021-05-31,Europe,Pro,Retail,Startup,148.39,43,False,22,3,22.0
CUST-002586,2021-06-18,Europe,Pro,Finance,SMB,150.56,43,False,72,5,24.0
CUST-002587,2022-07-03,North America,Basic,Technology,Startup,38.2,30,False,13,3,18.1
CUST-002588,2021-11-12,Europe,Pro,Technology,Enterprise,145.61,38,False,7,6,47.7
CUST-002589,2023-02-18,North America,Pro,Manufacturing,Startup,163.01,22,False,58,4,61.1
CUST-002590,2021-11-12,Europe,Basic,Finance,Startup,65.83,38,False,26,0,24.4
CUST-002591,2023-03-09,Asia Pacific,Basic,Retail,Startup,37.96,22,False,68,6,11.3
CUST-002592,2022-10-11,Asia Pacific,Pro,Technology,Enterprise,122.35,27,False,30,2,38.2
CUST-002593,2023-01-09,Europe,Pro,Technology,Enterprise,161.37,24,False,27,5,28.6
CUST-002594,2021-08-07,Europe,Enterprise,Education,Mid-Market,517.22,41,False,44,5,39.8
CUST-002595,2021-07-07,North America,Basic,Manufacturing,SMB,57.77,42,False,52,3,25.1
CUST-002596,2021-01-11,Asia Pacific,Enterprise,Healthcare,Startup,496.13,48,False,78,4,74.5
CUST-002597,2022-09-24,North America,Basic,Technology,Startup,38.16,27,False,52,1,13.5
CUST-002598,2023-06-30,Europe,Basic,Retail,SMB,55.17,18,False,56,2,63.6
CUST-002599,2023-01-08,North America,Enterprise,Retail,Mid-Market,509.55,24,False,23,4,64.3
CUST-002600,2022-07-07,North America,Basic,Education,SMB,42.4,30,False,54,3,24.5
CUST-002601,2021-07-29,Europe,Pro,Retail,SMB,151.75,41,False,47,2,5.6
CUST-002602,2021-09-29,North America,Basic,Education,SMB,44.65,39,False,23,5,46.6
CUST-002603,2021-06-28,Europe,Pro,Technology,Startup,156.54,42,False,7,2,74.7
CUST-002604,2022-01-19,North America,Enterprise,Technology,SMB,478.41,35,False,16,2,59.4
CUST-002605,2023-06-02,North America,Basic,Technology,SMB,52.97,19,False,24,0,34.3
CUST-002606,2023-07-09,Europe,Pro,Technology,Startup,145.34,18,False,31,2,26.9
CUST-002607,2024-02-15,North America,Basic,Healthcare,SMB,67.32,10,False,49,2,29.0
CUST-002608,2024-02-11,North America,Pro,Manufacturing,Enterprise,152.12,10,False,53,0,1.7
CUST-002609,2023-11-16,Europe,Basic,Manufacturing,SMB,56.08,13,False,69,4,37.7
CUST-002610,2023-04-16,North America,Basic,Healthcare,SMB,39.57,20,False,43,2,21.9
CUST-002611,2021-07-31,Asia Pacific,Basic,Technology,Startup,46.79,41,False,5,3,46.2
CUST-002612,2021-02-23,North America,Basic,Retail,Mid-Market,52.95,46,False,16,4,36.7
CUST-002613,2021-07-03,North America,Enterprise,Education,Mid-Market,495.41,42,False,30,4,52.8
