transaction_id,customer_id,transaction_date,transaction_type,amount
TXN-00013738,CUST-004359,2024-01-07,Upgrade,866.38
TXN-00013739,CUST-003979,2024-02-27,Add-on,58.6
TXN-00013740,CUST-003796,2024-02-14,Add-on,12.09
TXN-00013741,CUST-001051,2024-03-05,Subscription,145.52
TXN-00013742,CUST-003647,2024-08-03,Upgrade,93.38
TXN-00013743,CUST-000349,2023-12-06,Renewal,43.09
TXN-00013744,CUST-004364,2023-11-03,Renewal,53.41
TXN-00013745,CUST-000443,2023-03-25,Add-on,16.54
TXN-00013746,CUST-004922,2023-09-06,Add-on,124.96
TXN-00013747,CUST-004390,2023-06-16,Upgrade,246.55
TXN-00013748,CUST-002849,2024-09-30,Add-on,17.21
TXN-00013749,CUST-003255,2024-05-07,Upgrade,64.71
TXN-00013750,CUST-003839,2024-11-09,Add-on,150.26
TXN-00013751,CUST-003131,2023-03-09,Subscription,147.1
TXN-00013752,CUST-004985,2023-11-18,Upgrade,896.19
TXN-00013753,CUST-001840,2023-02-28,Upgrade,963.59
TXN-00013754,CUST-002413,2024-03-22,Subscription,47.01
TXN-00013755,CUST-001207,2024-02-20,Renewal,56.81
TXN-00013756,CUST-004959,2024-03-18,Add-on,49.21
TXN-00013757,CUST-001260,2023-06-07,Subscription,47.21
TXN-00013758,CUST-004138,2024-02-29,Add-on,22.09
TXN-00013759,CUST-003448,2024-04-29,Renewal,498.34
TXN-00013760,CUST-002818,2023-02-01,Upgrade,714.24
TXN-00013761,CUST-003666,2023-12-08,Upgrade,248.74
TXN-00013762,CUST-004137,2024-01-15,Subscription,150.12
TXN-00013763,CUST-001626,2023-05-02,Add-on,20.59
TXN-00013764,CUST-004935,2023-11-12,Subscription,47.74
TXN-00013765,CUST-000556,2023-08-30,Add-on,34.27
TXN-00013766,CUST-003641,2024-05-13,Subscription,146.08
TXN-00013767,CUST-001531,2024-05-18,Add-on,66.68
TXN-00013768,CUST-004702,2024-02-10,Renewal,52.9
TXN-00013769,CUST-002108,2024-08-25,Subscription,55.33
TXN-00013770,CUST-001141,2023-08-08,Add-on,8.55
TXN-00013771,CUST-003138,2024-02-20,Subscription,497.68
TXN-00013772,CUST-003631,2024-03-16,Add-on,27.26
TXN-00013773,CUST-000397,2023-08-29,Subscription,49.06
TXN-00013774,CUST-004192,2023-10-21,Upgrade,90.24
TXN-00013775,CUST-000490,2023-09-07,Upgrade,860.29
TXN-00013776,CUST-000270,2024-09-17,Renewal,55.0
TXN-00013777,CUST-004687,2023-06-18,Renewal,49.82
TXN-00013778,CUST-004857,2023-12-11,Upgrade,76.12
TXN-00013779,CUST-004458,2023-06-13,Subscription,502.88
TXN-00013780,CUST-004936,2024-09-04,Subscription,46.48
TXN-00013781,CUST-002122,2023-12-01,Subscription,52.97
TXN-00013782,CUST-000912,2024-08-30,Renewal,496.8
TXN-00013783,CUST-001118,2024-01-21,Add-on,182.27
TXN-00013784,CUST-002817,2023-03-26,Add-on,17.28
TXN-00013785,CUST-000971,2023-04-14,Add-on,19.65
TXN-00013786,CUST-004514,2023-03-26,Renewal,137.53
TXN-00013787,CUST-003016,2023-03-26,Upgrade,289.32
TXN-00013788,CUST-003489,2023-01-09,Subscription,46.95
TXN-00013789,CUST-002954,2023-06-03,Subscription,49.12
TXN-00013790,CUST-003163,2024-07-07,Renewal,48.43
TXN-00013791,CUST-001661,2024-03-14,Subscription,155.48
TXN-00013792,CUST-000465,2024-05-19,Renewal,47.13
TXN-00013793,CUST-003481,2023-04-05,Add-on,21.25
TXN-00013794,CUST-004806,2024-12-15,Subscription,142.88
TXN-00013795,CUST-002770,2024-10-25,Subscription,148.35
TXN-00013796,CUST-003883,2023-06-05,Upgrade,66.81
TXN-00013797,CUST-002563,2023-02-22,Add-on,19.09
TXN-00013798,CUST-001233,2023-01-03,Add-on,63.95
TXN-00013799,CUST-002159,2024-04-27,Renewal,42.02
TXN-00013800,CUST-000948,2023-07-01,Add-on,8.19
TXN-00013801,CUST-003686,2023-02-03,Renewal,142.03
TXN-00013802,CUST-003044,2023-05-17,Add-on,54.08
TXN-00013803,CUST-001940,2023-10-26,Renewal,50.82
TXN-00013804,CUST-003899,2024-01-11,Upgrade,82.25
TXN-00013805,CUST-004418,2024-11-26,Renewal,45.6
TXN-00013806,CUST-001266,2024-12-03,Add-on,63.21
TXN-00013807,CUST-001964,2024-12-17,Add-on,50.57
TXN-00013808,CUST-002764,2024-01-01,Renewal,150.83
TXN-00013809,CUST-003469,2024-11-13,Renewal,42.17
TXN-00013810,CUST-004291,2024-08-08,Renewal,149.2
TXN-00013811,CUST-002715,2023-03-31,Subscription,49.28
TXN-00013812,CUST-001902,2023-02-11,Renewal,54.33
TXN-00013813,CUST-003889,2023-06-19,Upgrade,63.92
TXN-00013814,CUST-002466,2023-11-14,Upgrade,72.09
TXN-00013815,CUST-001460,2023-12-05,Renewal,48.53
TXN-00013816,CUST-004556,2023-04-13,Renewal,147.69
TXN-00013817,CUST-003156,2023-02-09,Subscription,48.55
TXN-00013818,CUST-000510,2024-08-19,Add-on,8.57
TXN-00013819,CUST-002128,2023-03-26,Renewal,47.59
TXN-00013820,CUST-002003,2023-02-10,Add-on,50.46
TXN-00013821,CUST-004046,2024-09-21,Subscription,57.66
TXN-00013822,CUST-003127,2023-01-01,Upgrade,82.92
TXN-00013823,CUST-003620,2023-07-16,Subscription,49.24
TXN-00013824,CUST-002217,2023-06-24,Subscription,140.35
TXN-00013825,CUST-002183,2024-02-05,Subscription,151.46
TXN-00013826,CUST-001513,2024-05-17,Upgrade,203.8
TXN-00013827,CUST-002365,2023-04-21,Renewal,46.01
TXN-00013828,CUST-001058,2023-10-01,Upgrade,96.21
TXN-00013829,CUST-003544,2024-08-30,Upgrade,263.41
TXN-00013830,CUST-002295,2023-10-26,Add-on,21.67
TXN-00013831,CUST-003537,2024-09-22,Upgrade,80.29
TXN-00013832,CUST-003359,2024-06-22,Add-on,15.75
TXN-00013833,CUST-001407,2023-03-15,Subscription,45.47
TXN-00013834,CUST-000284,2024-09-19,Add-on,247.54
TXN-00013835,CUST-000172,2023-10-19,Upgrade,253.99
TXN-00013836,CUST-000655,2023-05-22,Upgrade,62.05
TXN-00013837,CUST-000721,2023-03-08,Add-on,10.51
TXN-00013838,CUST-003096,2024-04-18,Subscription,499.66
TXN-00013839,CUST-000845,2024-09-12,Renewal,499.19
TXN-00013840,CUST-000042,2023-09-24,Subscription,140.09
TXN-00013841,CUST-002197,2023-06-11,Upgrade,97.32
TXN-00013842,CUST-004371,2024-10-20,Renewal,152.1
TXN-00013843,CUST-000112,2024-12-17,Add-on,118.34
TXN-00013844,CUST-002307,2024-06-11,Renewal,145.91
TXN-00013845,CUST-000021,2023-04-09,Renewal,133.28
TXN-00013846,CUST-001281,2024-05-23,Add-on,55.05
TXN-00013847,CUST-001202,2024-09-13,Upgrade,84.3
TXN-00013848,CUST-002720,2023-08-18,Renewal,491.06
TXN-00013849,CUST-001067,2024-12-06,Renewal,42.51
TXN-00013850,CUST-003596,2023-10-18,Add-on,49.5
TXN-00013851,CUST-001802,2023-02-02,Subscription,54.81
TXN-00013852,CUST-003015,2024-02-07,Upgrade,283.42
TXN-00013853,CUST-000281,2023-12-13,Subscription,497.92
TXN-00013854,CUST-004157,2024-11-11,Renewal,503.48
TXN-00013855,CUST-003910,2023-06-16,Upgrade,691.89
TXN-00013856,CUST-003222,2024-12-12,Renewal,46.5
TXN-00013857,CUST-001532,2024-04-29,Renewal,494.43
TXN-00013858,CUST-003866,2024-04-08,Subscription,151.78
TXN-00013859,CUST-004077,2024-01-03,Renewal,152.06
TXN-00013860,CUST-001513,2024-06-05,Add-on,40.79
TXN-00013861,CUST-002592,2023-11-10,Upgrade,261.48
TXN-00013862,CUST-000855,2023-10-28,Add-on,9.58
TXN-00013863,CUST-000065,2024-10-31,Subscription,149.78
TXN-00013864,CUST-003812,2024-12-23,Upgrade,61.6
TXN-00013865,CUST-003477,2024-02-15,Add-on,16.92
TXN-00013866,CUST-003406,2024-03-04,Upgrade,75.34
TXN-00013867,CUST-003993,2023-08-29,Renewal,51.82
TXN-00013868,CUST-000809,2023-11-13,Renewal,147.21
TXN-00013869,CUST-003054,2024-11-13,Add-on,66.99
TXN-00013870,CUST-004399,2023-12-01,Upgrade,92.42
TXN-00013871,CUST-002271,2023-08-04,Upgrade,71.5
TXN-00013872,CUST-002271,2023-09-04,Upgrade,97.12
TXN-00013873,CUST-001160,2024-04-17,Subscription,148.6
TXN-00013874,CUST-001484,2023-06-02,Upgrade,64.12
TXN-00013875,CUST-000897,2024-12-21,Add-on,216.6
TXN-00013876,CUST-004776,2023-06-08,Upgrade,83.17
TXN-00013877,CUST-003804,2023-02-07,Add-on,146.86
TXN-00013878,CUST-000193,2023-03-23,Upgrade,293.65
TXN-00013879,CUST-004566,2023-03-02,Renewal,54.94
TXN-00013880,CUST-000493,2024-08-24,Subscription,150.48
TXN-00013881,CUST-003144,2023-05-01,Add-on,9.45
TXN-00013882,CUST-002227,2023-06-01,Upgrade,611.67
TXN-00013883,CUST-000787,2023-04-21,Upgrade,67.08
TXN-00013884,CUST-000366,2024-04-04,Renewal,499.16
TXN-00013885,CUST-002045,2023-05-10,Upgrade,934.88
TXN-00013886,CUST-003884,2023-06-02,Add-on,18.33
TXN-00013887,CUST-004161,2023-03-17,Subscription,500.25
TXN-00013888,CUST-004045,2023-10-17,Subscription,52.5
TXN-00013889,CUST-001156,2023-12-07,Subscription,48.88
TXN-00013890,CUST-004415,2024-12-05,Add-on,7.51
TXN-00013891,CUST-004547,2023-11-24,Renewal,57.09
TXN-00013892,CUST-004006,2024-08-16,Add-on,6.45
TXN-00013893,CUST-002301,2023-09-02,Renewal,49.06
TXN-00013894,CUST-001026,2024-05-08,Add-on,12.88
TXN-00013895,CUST-002425,2024-03-21,Add-on,15.41
TXN-00013896,CUST-001997,2024-02-24,Renewal,150.55
TXN-00013897,CUST-003375,2023-05-06,Upgrade,266.86
TXN-00013898,CUST-000801,2024-10-21,Renewal,45.14
TXN-00013899,CUST-003247,2024-11-15,Renewal,45.85
TXN-00013900,CUST-004048,2024-11-18,Subscription,150.03
TXN-00013901,CUST-003336,2024-07-19,Add-on,5.03
TXN-00013902,CUST-004204,2024-08-24,Subscription,48.76
TXN-00013903,CUST-001385,2023-11-06,Renewal,56.17
TXN-00013904,CUST-000816,2024-12-27,Renewal,53.34
TXN-00013905,CUST-004080,2023-08-03,Subscription,49.7
TXN-00013906,CUST-002150,2024-04-29,Add-on,48.23
TXN-00013907,CUST-002220,2024-11-02,Add-on,100.51
TXN-00013908,CUST-000675,2023-02-04,Renewal,494.86
TXN-00013909,CUST-000544,2024-01-08,Add-on,55.53
TXN-00013910,CUST-004780,2023-06-10,Renewal,134.7
TXN-00013911,CUST-001471,2024-02-05,Renewal,154.01
TXN-00013912,CUST-004728,2023-07-16,Upgrade,79.8
TXN-00013913,CUST-003577,2023-12-20,Renewal,146.81
TXN-00013914,CUST-000847,2023-03-09,Subscription,56.87
TXN-00013915,CUST-001030,2023-02-20,Subscription,50.39
TXN-00013916,CUST-004364,2023-02-02,Upgrade,62.02
TXN-00013917,CUST-003716,2023-09-16,Add-on,67.83
TXN-00013918,CUST-004642,2024-02-03,Subscription,146.11
TXN-00013919,CUST-003619,2023-07-11,Add-on,6.7
TXN-00013920,CUST-001735,2024-05-24,Renewal,43.73
TXN-00013921,CUST-001483,2024-04-19,Upgrade,234.95
TXN-00013922,CUST-003528,2024-11-05,Renewal,143.33
TXN-00013923,CUST-003821,2024-02-12,Subscription,45.77
TXN-00013924,CUST-001929,2024-12-27,Subscription,147.66
TXN-00013925,CUST-001275,2023-11-28,Subscription,147.8
TXN-00013926,CUST-000179,2024-04-05,Add-on,18.68
TXN-00013927,CUST-001287,2023-05-17,Subscription,502.79
TXN-00013928,CUST-002680,2023-12-01,Renewal,48.11
TXN-00013929,CUST-001748,2024-12-25,Add-on,12.73
TXN-00013930,CUST-004959,2024-03-08,Renewal,152.57
TXN-00013931,CUST-002836,2024-11-05,Add-on,8.08
TXN-00013932,CUST-001471,2023-11-19,Upgrade,234.59
TXN-00013933,CUST-000726,2024-08-03,Subscription,154.0
TXN-00013934,CUST-001839,2024-12-17,Renewal,47.8
TXN-00013935,CUST-000438,2023-07-08,Upgrade,212.47
TXN-00013936,CUST-002476,2023-01-08,Subscription,44.16
TXN-00013937,CUST-002895,2023-06-18,Renewal,56.05
TXN-00013938,CUST-001291,2023-09-14,Renewal,52.38
TXN-00013939,CUST-001819,2024-03-01,Subscription,496.14
TXN-00013940,CUST-000474,2023-04-06,Renewal,150.86
TXN-00013941,CUST-000303,2024-05-13,Subscription,150.8
TXN-00013942,CUST-004444,2023-12-09,Renewal,53.44
TXN-00013943,CUST-000642,2023-06-01,Add-on,68.67
TXN-00013944,CUST-003596,2023-02-13,Renewal,148.77
TXN-00013945,CUST-000784,2023-05-24,Upgrade,78.11
TXN-00013946,CUST-004091,2023-09-03,Upgrade,87.86
TXN-00013947,CUST-001986,2024-06-09,Renewal,43.53
TXN-00013948,CUST-001775,2024-09-10,Upgrade,96.82
TXN-00013949,CUST-004823,2024-05-22,Add-on,15.68
TXN-00013950,CUST-003918,2023-10-12,Subscription,147.24
TXN-00013951,CUST-002076,2023-07-27,Subscription,49.58
TXN-00013952,CUST-001527,2023-07-04,Subscription,54.64
TXN-00013953,CUST-002300,2024-03-03,Add-on,48.42
TXN-00013954,CUST-001200,2023-02-09,Add-on,21.56
TXN-00013955,CUST-004440,2023-01-10,Renewal,147.74
TXN-00013956,CUST-000999,2024-10-08,Renewal,52.67
TXN-00013957,CUST-001435,2024-01-05,Renewal,150.29
TXN-00013958,CUST-000013,2024-12-29,Subscription,152.37
TXN-00013959,CUST-002050,2023-12-18,Upgrade,87.95
TXN-00013960,CUST-001404,2024-09-21,Renewal,503.39
TXN-00013961,CUST-001373,2024-01-17,Add-on,162.9
TXN-00013962,CUST-003474,2023-12-12,Renewal,48.42
TXN-00013963,CUST-004540,2023-01-03,Upgrade,186.65
TXN-00013964,CUST-000910,2023-04-18,Subscription,54.92
TXN-00013965,CUST-002394,2024-05-09,Upgrade,268.14
TXN-00013966,CUST-001286,2024-05-28,Subscription,145.89
TXN-00013967,CUST-000400,2023-07-26,Upgrade,698.57
TXN-00013968,CUST-004271,2023-08-05,Renewal,51.03
TXN-00013969,CUST-003463,2023-06-01,Add-on,9.7
TXN-00013970,CUST-002811,2023-12-07,Upgrade,82.02
TXN-00013971,CUST-004046,2024-11-27,Add-on,15.84
TXN-00013972,CUST-001199,2024-11-05,Subscription,48.19
TXN-00013973,CUST-002635,2024-06-01,Renewal,143.97
TXN-00013974,CUST-004057,2023-10-08,Subscription,498.94
TXN-00013975,CUST-002751,2024-06-27,Add-on,6.12
TXN-00013976,CUST-001587,2024-02-05,Subscription,45.15
TXN-00013977,CUST-003331,2024-06-25,Add-on,71.6
TXN-00013978,CUST-003177,2024-08-27,Add-on,17.17
TXN-00013979,CUST-000174,2024-09-19,Add-on,20.03
TXN-00013980,CUST-003313,2024-09-18,Upgrade,74.95
TXN-00013981,CUST-004191,2023-07-21,Renewal,495.32
TXN-00013982,CUST-001153,2024-03-21,Upgrade,76.82
TXN-00013983,CUST-002009,2023-02-10,Subscription,47.19
TXN-00013984,CUST-000270,2024-04-10,Add-on,15.69
TXN-00013985,CUST-003308,2024-08-28,Upgrade,79.64
TXN-00013986,CUST-004646,2024-07-14,Renewal,149.79
TXN-00013987,CUST-001984,2023-10-25,Renewal,150.78
TXN-00013988,CUST-000637,2024-07-05,Upgrade,234.24
TXN-00013989,CUST-003285,2024-04-12,Subscription,144.31
TXN-00013990,CUST-002085,2023-02-15,Add-on,62.54
TXN-00013991,CUST-000598,2023-10-19,Add-on,67.46
TXN-00013992,CUST-000188,2023-12-07,Renewal,55.55
TXN-00013993,CUST-001183,2023-01-19,Renewal,44.9
TXN-00013994,CUST-004398,2024-02-22,Subscription,46.42
TXN-00013995,CUST-003203,2024-08-26,Renewal,493.02
TXN-00013996,CUST-000820,2024-10-04,Subscription,53.08
TXN-00013997,CUST-000096,2023-03-06,Renewal,56.37
TXN-00013998,CUST-004492,2024-04-30,Add-on,21.58
TXN-00013999,CUST-002196,2024-03-03,Add-on,50.94
TXN-00014000,CUST-001431,2024-04-19,Subscription,148.03
TXN-00014001,CUST-003869,2024-09-15,Add-on,41.8
TXN-00014002,CUST-001552,2024-08-08,Add-on,18.69
TXN-00014003,CUST-000056,2023-08-25,Subscription,153.48
TXN-00014004,CUST-002985,2023-11-19,Subscription,54.04
TXN-00014005,CUST-004955,2024-08-28,Subscription,52.92
TXN-00014006,CUST-000850,2023-08-17,Add-on,28.68
TXN-00014007,CUST-002038,2024-04-05,Subscription,44.48
TXN-00014008,CUST-002333,2023-09-29,Renewal,494.62
TXN-00014009,CUST-001352,2023-11-04,Add-on,69.27
TXN-00014010,CUST-002186,2024-10-29,Renewal,501.17
TXN-00014011,CUST-001002,2023-02-09,Subscription,56.91
TXN-00014012,CUST-000579,2023-08-23,Upgrade,681.31
TXN-00014013,CUST-004849,2024-11-15,Upgrade,280.39
TXN-00014014,CUST-004251,2024-08-16,Subscription,41.17
TXN-00014015,CUST-001560,2023-09-18,Subscription,499.89
TXN-00014016,CUST-000319,2024-02-09,Renewal,41.86
TXN-00014017,CUST-003947,2023-09-29,Add-on,71.99
TXN-00014018,CUST-003456,2023-01-05,Subscription,50.87
TXN-00014019,CUST-003440,2024-06-27,Renewal,52.76
TXN-00014020,CUST-001498,2023-08-23,Renewal,49.83
TXN-00014021,CUST-000051,2023-02-11,Upgrade,82.56
TXN-00014022,CUST-000993,2023-08-16,Renewal,48.31
TXN-00014023,CUST-002539,2024-04-05,Upgrade,76.51
TXN-00014024,CUST-003698,2023-09-02,Upgrade,238.46
TXN-00014025,CUST-003912,2024-02-11,Add-on,72.35
TXN-00014026,CUST-004692,2023-01-03,Add-on,5.12
TXN-00014027,CUST-001896,2024-03-16,Upgrade,898.28
TXN-00014028,CUST-003702,2023-02-18,Renewal,147.4
TXN-00014029,CUST-004491,2023-03-19,Upgrade,293.97
TXN-00014030,CUST-001793,2023-10-08,Add-on,14.61
TXN-00014031,CUST-003867,2024-07-02,Add-on,18.92
TXN-00014032,CUST-001231,2024-07-13,Renewal,150.04
TXN-00014033,CUST-002931,2024-03-02,Upgrade,229.64
TXN-00014034,CUST-002836,2023-01-17,Add-on,11.11
TXN-00014035,CUST-002270,2024-05-28,Subscription,53.69
TXN-00014036,CUST-002933,2024-10-17,Renewal,149.84
TXN-00014037,CUST-000047,2023-11-10,Upgrade,83.89
TXN-00014038,CUST-002326,2024-09-06,Renewal,42.4
TXN-00014039,CUST-003533,2024-11-10,Renewal,154.51
TXN-00014040,CUST-001495,2023-02-22,Add-on,96.64
TXN-00014041,CUST-003267,2024-05-23,Add-on,52.33
TXN-00014042,CUST-004431,2024-08-17,Renewal,148.14
TXN-00014043,CUST-001101,2023-08-07,Add-on,9.8
TXN-00014044,CUST-004118,2024-06-30,Renewal,493.29
TXN-00014045,CUST-002672,2024-11-08,Upgrade,262.92
TXN-00014046,CUST-001964,2024-07-19,Renewal,144.33
TXN-00014047,CUST-002129,2023-10-22,Subscription,49.41
TXN-00014048,CUST-002493,2023-04-29,Subscription,59.35
TXN-00014049,CUST-002217,2023-08-29,Add-on,32.22
TXN-00014050,CUST-002098,2024-02-03,Upgrade,71.77
TXN-00014051,CUST-001773,2024-07-28,Upgrade,283.08
TXN-00014052,CUST-003755,2023-12-03,Add-on,72.22
TXN-00014053,CUST-000979,2023-07-01,Subscription,155.11
TXN-00014054,CUST-003826,2024-07-12,Renewal,46.04
TXN-00014055,CUST-000091,2024-11-02,Renewal,41.99
TXN-00014056,CUST-002568,2023-07-25,Renewal,52.94
TXN-00014057,CUST-000530,2023-01-15,Subscription,52.29
TXN-00014058,CUST-002926,2024-12-02,Add-on,15.13
TXN-00014059,CUST-000862,2024-03-15,Upgrade,286.67
TXN-00014060,CUST-001177,2023-03-23,Renewal,149.6
TXN-00014061,CUST-000641,2023-12-03,Subscription,143.67
TXN-00014062,CUST-001486,2024-10-24,Subscription,50.37
TXN-00014063,CUST-003060,2023-09-09,Renewal,155.32
TXN-00014064,CUST-004441,2024-05-06,Add-on,20.87
TXN-00014065,CUST-000320,2023-01-22,Upgrade,198.72
TXN-00014066,CUST-002568,2023-04-12,Subscription,49.34
TXN-00014067,CUST-003004,2023-05-13,Add-on,189.05
TXN-00014068,CUST-004243,2023-09-22,Subscription,146.33
TXN-00014069,CUST-001086,2023-06-23,Upgrade,80.59
TXN-00014070,CUST-004470,2024-11-04,Add-on,12.03
TXN-00014071,CUST-001333,2023-10-27,Renewal,150.58
TXN-00014072,CUST-004721,2024-11-18,Subscription,149.82
TXN-00014073,CUST-000882,2023-09-21,Subscription,142.86
TXN-00014074,CUST-004969,2024-03-01,Add-on,45.97
TXN-00014075,CUST-004986,2023-06-15,Subscription,150.3
TXN-00014076,CUST-002128,2024-03-12,Upgrade,88.23
TXN-00014077,CUST-001973,2023-07-28,Subscription,47.72
TXN-00014078,CUST-001262,2023-06-17,Renewal,492.15
TXN-00014079,CUST-000683,2024-01-06,Renewal,496.1
TXN-00014080,CUST-002983,2023-04-10,Renewal,150.16
TXN-00014081,CUST-004376,2023-10-23,Renewal,52.3
TXN-00014082,CUST-001246,2023-11-13,Add-on,33.55
TXN-00014083,CUST-000248,2024-07-09,Upgrade,636.04
TXN-00014084,CUST-002849,2024-12-09,Renewal,44.6
TXN-00014085,CUST-000854,2024-07-15,Subscription,495.01
TXN-00014086,CUST-003018,2024-10-16,Renewal,152.36
TXN-00014087,CUST-001598,2023-03-12,Subscription,50.28
TXN-00014088,CUST-004555,2023-03-20,Upgrade,287.3
TXN-00014089,CUST-000463,2023-06-09,Renewal,44.92
TXN-00014090,CUST-001394,2023-05-05,Renewal,141.35
TXN-00014091,CUST-004464,2023-01-04,Subscription,48.36
TXN-00014092,CUST-002041,2023-09-03,Renewal,158.18
TXN-00014093,CUST-002062,2023-03-09,Renewal,154.55
TXN-00014094,CUST-000608,2023-10-04,Upgrade,973.21
TXN-00014095,CUST-002586,2023-07-03,Add-on,72.61
TXN-00014096,CUST-001029,2023-04-27,Subscription,155.27
TXN-00014097,CUST-000943,2024-04-07,Renewal,44.82
TXN-00014098,CUST-002589,2023-12-12,Add-on,66.22
TXN-00014099,CUST-003152,2023-05-05,Upgrade,254.78
TXN-00014100,CUST-002015,2024-05-27,Renewal,149.37
TXN-00014101,CUST-001908,2024-07-01,Upgrade,250.25
TXN-00014102,CUST-001469,2024-04-21,Subscription,504.92
TXN-00014103,CUST-004336,2024-06-07,Add-on,6.87
TXN-00014104,CUST-003543,2023-05-06,Upgrade,224.33
TXN-00014105,CUST-001224,2024-05-07,Subscription,53.3
TXN-00014106,CUST-000386,2024-11-15,Renewal,147.93
TXN-00014107,CUST-003483,2024-09-21,Renewal,500.39
TXN-00014108,CUST-000297,2023-10-12,Renewal,48.63
TXN-00014109,CUST-003440,2023-03-27,Renewal,48.33
TXN-00014110,CUST-002527,2023-12-31,Upgrade,295.11
TXN-00014111,CUST-004795,2023-04-05,Upgrade,273.99
TXN-00014112,CUST-002196,2023-12-28,Renewal,140.63
TXN-00014113,CUST-002700,2023-06-30,Subscription,51.67
TXN-00014114,CUST-004725,2024-02-02,Upgrade,86.04
TXN-00014115,CUST-004485,2023-07-13,Add-on,108.88
TXN-00014116,CUST-003499,2024-07-12,Add-on,15.93
TXN-00014117,CUST-002007,2023-09-14,Upgrade,210.68
TXN-00014118,CUST-000462,2023-01-19,Subscription,50.04
TXN-00014119,CUST-001521,2024-09-27,Renewal,51.6
TXN-00014120,CUST-002215,2023-03-30,Upgrade,78.64
TXN-00014121,CUST-003591,2023-03-06,Subscription,149.38
TXN-00014122,CUST-003194,2023-06-16,Add-on,14.82
TXN-00014123,CUST-002851,2023-05-30,Add-on,10.45
TXN-00014124,CUST-004966,2023-12-17,Renewal,147.23
TXN-00014125,CUST-003278,2023-06-14,Add-on,17.86
TXN-00014126,CUST-000785,2024-06-18,Renewal,47.76
TXN-00014127,CUST-001812,2024-12-07,Upgrade,80.99
TXN-00014128,CUST-000546,2024-07-01,Add-on,14.99
TXN-00014129,CUST-000638,2023-07-18,Renewal,149.9
TXN-00014130,CUST-003358,2024-05-05,Subscription,151.78
TXN-00014131,CUST-000626,2024-10-08,Add-on,36.38
TXN-00014132,CUST-004904,2023-12-26,Renewal,148.18
TXN-00014133,CUST-002445,2023-01-31,Renewal,40.57
TXN-00014134,CUST-004019,2023-12-15,Upgrade,71.46
TXN-00014135,CUST-000902,2024-02-03,Subscription,155.37
TXN-00014136,CUST-000824,2024-03-18,Upgrade,213.41
TXN-00014137,CUST-000505,2023-04-17,Renewal,43.62
TXN-00014138,CUST-001115,2024-06-08,Subscription,49.99
TXN-00014139,CUST-000637,2024-02-17,Renewal,151.7
TXN-00014140,CUST-001112,2023-08-06,Subscription,34.99
TXN-00014141,CUST-000359,2023-06-21,Add-on,218.8
TXN-00014142,CUST-003354,2023-07-14,Add-on,22.27
TXN-00014143,CUST-002410,2024-09-27,Subscription,152.84
TXN-00014144,CUST-000850,2024-10-14,Upgrade,215.57
TXN-00014145,CUST-001800,2024-05-10,Renewal,158.39
TXN-00014146,CUST-003819,2024-08-23,Subscription,152.82
TXN-00014147,CUST-001186,2024-12-15,Upgrade,216.8
TXN-00014148,CUST-000567,2023-03-10,Add-on,62.9
TXN-00014149,CUST-004886,2023-08-21,Subscription,149.98
TXN-00014150,CUST-003637,2024-11-03,Renewal,149.02
TXN-00014151,CUST-000311,2024-05-21,Upgrade,71.78
TXN-00014152,CUST-004507,2024-07-24,Subscription,48.3
TXN-00014153,CUST-003195,2024-04-13,Upgrade,65.83
TXN-00014154,CUST-004430,2024-02-01,Upgrade,250.54
TXN-00014155,CUST-003956,2023-11-26,Subscription,39.04
TXN-00014156,CUST-003412,2024-10-19,Renewal,489.85
TXN-00014157,CUST-004137,2024-01-13,Renewal,141.59
TXN-00014158,CUST-000967,2023-07-23,Renewal,494.46
TXN-00014159,CUST-001752,2023-02-12,Renewal,151.93
TXN-00014160,CUST-004169,2023-02-07,Renewal,45.0
TXN-00014161,CUST-004843,2024-04-08,Add-on,19.4
TXN-00014162,CUST-004837,2023-07-12,Add-on,193.66
TXN-00014163,CUST-001471,2023-01-04,Subscription,152.76
TXN-00014164,CUST-003403,2024-08-07,Add-on,74.31
TXN-00014165,CUST-001732,2023-12-30,Upgrade,62.3
TXN-00014166,CUST-002268,2023-01-18,Upgrade,80.38
TXN-00014167,CUST-000177,2024-11-11,Add-on,189.02
TXN-00014168,CUST-003547,2024-01-17,Upgrade,201.76
TXN-00014169,CUST-002408,2024-10-26,Subscription,499.49
TXN-00014170,CUST-001259,2023-12-13,Renewal,156.64
