price,median_income,house_age,avg_rooms,avg_bedrooms,population,avg_occupancy,latitude,longitude,lot_size_sqft,garage_spaces,has_pool,has_basement,distance_to_city,school_rating,property_tax_rate,year_built
258988.28,2.55,9,6.5,0.3,1850,3.01,35.15,-119.25,2461.0,1,0,0,1.4,5,1.56,2015
263275.2,3.06,19,4.1,0.5,746,2.68,39.69,-123.47,2447.0,3,0,0,4.2,6,1.28,2005
177020.9,1.48,16,2.6,0.8,5683,2.3,33.79,-115.88,4174.0,2,0,0,11.8,5,0.95,2008
357679.28,4.91,25,6.3,0.8,1948,1.8,38.63,-117.75,2085.0,2,0,0,5.9,10,1.84,1999
172202.5,1.7,48,6.5,1.3,1808,0.76,41.9,-123.36,2784.0,1,0,0,73.2,7,1.68,1976
287977.84,2.96,18,7.1,1.2,2788,6.38,33.93,-121.92,3256.0,0,0,0,9.0,4,0.63,2006
154225.28,1.75,23,2.5,1.8,1839,4.75,33.85,-118.85,2863.0,2,1,0,36.3,4,1.09,2001
229658.59,2.15,21,4.5,1.1,5882,3.12,36.94,-124.03,4652.0,3,1,0,42.4,6,1.07,2003
227096.57,1.94,11,5.1,1.2,4062,4.87,38.61,-116.96,4486.0,2,1,1,4.5,6,0.97,2013
248977.19,2.13,39,8.1,0.5,1153,4.72,32.75,-122.11,3339.0,1,0,0,5.9,5,1.56,1985
211406.23,2.19,41,5.3,0.5,1938,3.72,37.25,-119.36,1760.0,1,0,0,5.9,7,0.94,1983
212607.35,2.18,4,3.5,1.1,1131,2.59,33.29,-121.96,6199.0,1,0,0,8.6,9,1.13,2020
367800.32,3.79,25,5.9,1.1,8196,4.29,34.79,-119.36,2106.0,1,0,1,1.0,8,1.12,1999
199601.12,1.75,32,7.5,1.2,1014,4.09,39.27,-122.51,2335.0,2,0,0,24.7,7,0.5,1992
323779.89,2.97,30,7.1,1.7,1643,3.95,39.52,-118.26,2030.0,2,0,0,2.1,8,1.45,1994
308511.37,4.42,45,6.3,0.5,2419,2.6,39.43,-114.94,1449.0,2,0,0,33.6,8,1.68,1979
226101.58,2.21,26,5.9,1.9,2709,3.45,33.12,-116.02,4999.0,1,0,0,12.9,3,0.96,1998
184275.99,2.04,36,2.1,0.4,3101,3.33,39.97,-121.96,7533.0,3,0,0,9.9,7,1.34,1988
293065.29,2.48,51,5.5,1.3,3431,2.54,36.61,-119.27,1612.0,2,1,0,16.2,9,1.25,1973
322984.13,4.36,34,5.8,0.5,3147,3.44,37.02,-120.06,1213.0,2,1,0,40.6,9,1.42,1990
257817.9,2.94,9,5.3,1.5,1278,4.5,36.49,-114.36,3241.0,2,0,1,5.3,7,1.66,2015
271772.25,2.2,12,6.6,0.4,1167,4.83,40.64,-116.11,3580.0,2,0,1,4.7,6,1.17,2012
263982.26,3.3,2,5.2,-0.3,1864,3.6,38.96,-123.37,1034.0,1,0,0,6.9,6,0.81,2022
202774.58,1.75,38,4.9,1.2,1162,2.8,37.25,-122.73,1785.0,3,0,0,10.0,7,1.88,1986
329776.79,3.57,5,7.1,1.0,1068,4.03,40.43,-117.13,5808.0,2,0,0,1.2,6,1.19,2019
246286.58,3.2,5,4.9,1.7,1290,1.95,40.15,-122.82,4065.0,2,0,0,17.1,6,0.9,2019
245578.69,2.4,22,5.6,1.1,9717,2.55,32.55,-114.52,5785.0,2,0,1,11.0,4,1.09,2002
274261.18,1.94,5,6.8,0.7,6217,4.53,37.05,-114.07,1777.0,2,1,0,11.6,4,1.16,2019
208507.33,1.91,4,4.0,0.8,1493,5.25,32.9,-116.33,2989.0,3,0,0,4.3,2,0.87,2020
272569.31,3.37,9,3.8,2.7,346,4.37,35.42,-124.22,2899.0,1,0,1,27.5,10,0.93,2015
362519.25,4.44,29,7.5,0.7,1127,2.9,40.14,-119.43,5122.0,3,0,0,7.6,6,1.5,1995
210371.33,2.11,22,4.6,1.4,3655,0.37,41.47,-120.24,2176.0,1,0,0,15.8,3,1.29,2002
330588.51,3.27,27,6.5,1.3,516,3.94,34.8,-116.1,2317.0,2,0,0,4.1,7,1.43,1997
163687.87,1.18,10,2.8,1.4,2930,3.63,32.7,-121.49,3854.0,3,0,0,25.4,8,1.38,2014
189089.16,2.15,16,1.7,1.3,2784,3.66,36.32,-120.45,4421.0,2,1,1,5.3,8,0.88,2008
278423.22,2.68,42,6.0,1.0,1833,1.28,35.68,-123.52,2378.0,3,0,0,38.2,10,1.19,1982
224493.25,1.89,42,5.3,0.2,1754,2.6,38.93,-120.9,3357.0,4,0,0,9.1,5,1.61,1982
256245.07,1.87,51,6.1,1.2,876,5.24,37.2,-114.27,4782.0,4,0,0,2.4,9,1.22,1973
294116.63,2.08,10,8.3,1.1,3157,1.77,36.29,-114.61,3496.0,4,0,0,14.2,9,1.47,2014
318394.17,3.06,6,3.6,1.2,2316,3.69,34.68,-116.62,2392.0,2,1,1,12.2,7,1.38,2018
276602.29,2.52,49,5.6,1.4,1230,2.21,40.37,-114.97,3475.0,2,0,0,8.2,10,0.94,1975
232513.72,1.11,5,7.7,0.9,964,3.61,34.86,-122.28,4132.0,2,0,1,25.7,5,1.53,2019
207652.92,1.16,6,3.9,0.8,695,2.76,33.02,-117.97,3108.0,2,1,1,8.2,6,1.62,2018
299830.05,2.13,47,4.6,1.6,2433,4.45,37.86,-119.25,3901.0,2,1,1,2.2,8,1.22,1977
275627.56,3.26,25,2.8,0.9,1537,3.05,35.51,-120.06,4815.0,4,0,0,0.4,9,1.51,1999
224169.95,0.91,51,8.9,0.9,1553,4.19,39.27,-121.09,3681.0,2,0,0,33.4,3,1.23,1973
222022.28,2.23,50,2.2,0.8,518,5.53,33.27,-115.4,4600.0,2,1,0,9.4,8,1.21,1974
312579.06,2.2,4,6.7,1.4,752,4.18,41.68,-119.41,2752.0,2,0,1,12.4,9,1.11,2020
300125.71,4.74,40,3.5,1.0,690,3.69,34.28,-116.9,2349.0,0,1,1,1.8,4,0.9,1984
214620.15,2.33,48,3.9,2.2,3344,4.39,35.89,-117.09,6072.0,1,0,1,10.1,5,1.0,1976
388488.03,3.17,32,7.1,1.1,2074,3.68,37.07,-123.07,975.0,3,1,0,11.4,8,0.87,1992
314316.06,2.88,51,4.4,0.5,1441,2.27,40.96,-123.99,3685.0,1,1,1,9.4,7,1.56,1973
216538.15,1.16,35,6.5,0.9,4378,1.98,39.36,-115.68,2565.0,3,0,1,46.2,5,1.21,1989
356475.67,3.7,10,7.6,1.4,3910,3.83,33.88,-119.35,4200.0,1,0,1,12.7,9,1.56,2014
249671.46,2.96,34,5.8,0.8,4378,2.25,36.67,-115.99,1652.0,2,0,0,55.0,6,0.57,1990
408519.97,3.33,36,6.8,1.1,1489,2.13,37.66,-121.38,3581.0,3,1,1,2.5,6,0.88,1988
757666.01,13.07,6,5.6,1.6,583,2.77,39.17,-115.45,4010.0,3,0,0,36.8,9,1.05,2018
229782.9,1.18,43,5.7,1.7,7081,0.93,37.93,-115.78,3645.0,3,1,0,12.1,7,1.47,1981
388696.66,5.42,46,4.5,0.8,2750,2.22,36.84,-120.49,1930.0,2,0,0,5.3,6,1.26,1978
306622.89,2.42,16,8.4,1.0,2796,2.12,39.77,-120.18,2209.0,3,1,0,20.5,7,1.2,2008
279216.26,3.05,19,6.6,1.1,3104,5.95,36.09,-120.82,4237.0,1,1,0,12.2,8,0.7,2005
266206.33,2.67,34,6.3,1.8,16494,3.9,41.88,-124.13,2829.0,3,1,0,12.9,3,1.44,1990
277465.71,2.29,25,6.7,0.6,1668,2.49,41.5,-117.28,1099.0,3,0,1,2.8,6,1.19,1999
283236.68,2.16,31,4.5,1.3,5705,2.08,39.22,-121.64,2352.0,3,1,1,17.1,9,1.77,1993
331334.21,3.1,49,6.9,1.1,914,0.07,40.88,-115.22,5393.0,2,0,1,5.2,8,0.52,1975
200950.41,1.48,41,7.8,0.7,3470,1.24,36.24,-115.08,2773.0,1,0,0,6.6,3,1.16,1983
244717.47,3.67,17,3.4,1.7,7530,1.01,38.02,-116.91,1542.0,2,1,0,35.6,7,0.86,2007
269815.31,2.3,47,6.3,1.6,1741,1.83,35.09,-122.59,2495.0,2,0,1,3.0,6,0.85,1977
174464.28,1.73,30,5.6,1.9,389,2.99,40.91,-123.56,2955.0,2,0,0,32.7,8,1.0,1994
243370.59,2.27,39,4.7,1.7,2845,2.77,36.97,-115.93,2050.0,2,0,1,10.4,4,1.67,1985
307292.26,4.49,31,3.9,1.1,1520,1.93,37.59,-115.12,5849.0,1,0,1,2.9,4,1.22,1993
272145.53,2.19,19,7.1,1.4,3552,2.94,40.71,-120.8,2567.0,3,1,1,25.0,8,1.12,2005
296583.55,3.14,35,5.8,1.3,1244,1.28,40.07,-120.79,2666.0,3,0,0,15.9,10,1.12,1989
259178.64,2.03,29,5.2,0.6,12210,3.53,35.56,-120.4,2762.0,3,0,1,6.4,6,1.3,1995
361415.44,3.68,1,6.3,0.4,1968,3.92,33.33,-115.81,1209.0,2,1,0,5.4,9,1.06,2023
342597.66,3.58,4,5.3,1.3,3404,3.59,34.04,-117.08,3600.0,2,0,1,8.2,6,1.29,2020
395972.01,5.69,28,4.4,1.1,812,4.31,35.72,-123.22,2218.0,1,0,1,2.2,8,1.26,1996
280124.25,2.53,18,5.7,0.9,706,1.18,35.4,-117.84,880.0,3,1,0,24.9,7,1.17,2006
317185.27,3.55,26,5.5,1.1,640,3.05,32.86,-124.4,1409.0,3,0,1,4.9,8,1.32,1998
177064.04,2.83,40,2.8,2.0,644,1.86,36.6,-117.04,2905.0,2,0,0,26.3,3,0.97,1984
351958.22,4.56,19,4.6,0.0,3111,1.62,33.51,-116.47,5513.0,2,1,1,19.7,7,1.14,2005
256757.53,2.04,6,3.6,1.4,1116,1.3,34.6,-115.94,4269.0,3,1,0,42.7,10,0.8,2018
281658.45,3.66,1,3.0,1.5,654,5.97,39.98,-117.93,3935.0,1,1,0,1.6,8,0.67,2023
330820.18,2.51,8,6.2,1.6,1035,4.09,37.2,-122.6,3137.0,2,0,1,6.4,5,1.6,2016
233030.59,2.65,33,4.5,0.4,3174,4.95,36.04,-116.17,3609.0,2,0,1,14.7,6,1.43,1991
300130.39,2.82,51,7.1,1.0,3111,3.42,34.26,-115.05,3131.0,2,0,0,29.3,8,1.6,1973
263777.71,3.01,43,2.8,0.9,4013,2.01,40.73,-117.85,2063.0,4,0,0,2.5,4,1.49,1981
184866.36,2.59,21,5.1,1.2,1443,3.81,41.09,-121.61,2102.0,3,0,0,29.6,1,0.99,2003
339004.88,2.96,24,4.6,0.5,8934,5.81,37.43,-122.62,3003.0,2,1,1,1.0,8,0.55,2000
310447.38,5.11,25,3.1,1.3,4296,3.63,41.25,-122.07,2035.0,2,0,0,9.6,7,0.98,1999
290243.57,4.03,47,5.5,0.7,706,2.86,36.92,-124.32,1284.0,2,0,1,1.3,8,1.34,1977
269774.0,3.85,43,3.3,1.0,3462,3.33,33.52,-124.39,4024.0,4,1,1,2.4,2,1.23,1981
259992.52,2.27,19,5.8,1.8,1835,4.34,32.66,-121.38,3712.0,1,0,1,22.4,6,1.21,2005
308799.43,1.9,29,6.6,1.5,1584,2.98,33.72,-114.81,1270.0,4,0,1,0.3,7,1.09,1995
312123.9,3.98,10,5.9,1.2,1822,2.86,38.42,-117.98,1610.0,1,0,0,12.2,8,0.85,2014
408954.07,3.86,12,6.1,0.4,1061,2.19,35.55,-120.45,3529.0,3,0,1,1.6,9,1.69,2012
316263.4,4.9,33,7.0,1.3,4052,3.43,38.66,-124.39,1681.0,3,0,1,25.0,5,1.38,1991
265576.47,2.13,7,5.5,1.3,1138,1.48,37.33,-114.11,3022.0,3,0,1,24.8,9,1.36,2017
272724.42,2.48,17,4.3,0.1,1155,2.54,35.66,-119.71,4541.0,3,0,1,18.2,8,0.74,2007
218101.34,1.41,10,4.6,1.3,3321,2.85,34.58,-114.09,2367.0,2,1,0,21.2,6,1.14,2014
207540.63,2.32,31,4.6,0.6,10263,1.73,33.27,-116.94,4150.0,3,0,0,13.4,8,1.37,1993
320350.25,4.05,6,3.9,0.4,1214,2.97,39.93,-123.96,2315.0,3,0,0,10.0,8,1.79,2018
299096.48,2.26,17,6.7,0.5,666,4.14,40.28,-115.48,2528.0,3,1,1,7.9,5,1.53,2007
277523.32,3.51,50,6.3,0.0,4500,4.74,37.64,-118.93,3670.0,2,0,0,16.2,1,1.1,1974
182842.82,2.52,37,3.0,0.9,2113,2.72,33.99,-119.75,4172.0,2,0,0,7.2,4,1.41,1987
319873.22,3.09,18,4.3,0.6,2702,2.45,35.0,-116.54,1592.0,3,0,0,0.0,10,1.31,2006
234335.65,1.72,26,3.9,1.7,1858,2.69,41.57,-116.36,1542.0,2,0,1,1.6,9,1.44,1998
258615.37,2.81,49,6.0,0.9,2906,3.75,34.65,-116.14,1391.0,3,0,0,15.8,4,1.11,1975
242742.39,0.82,16,7.1,0.7,2419,2.25,33.04,-116.51,6893.0,2,0,0,6.8,8,1.25,2008
228121.71,2.52,8,6.2,0.3,1189,2.25,37.73,-117.77,2398.0,0,0,0,68.4,9,0.95,2016
233295.32,1.42,24,4.4,0.9,3175,3.33,34.99,-117.41,2102.0,2,0,1,6.6,9,1.1,2000
363331.04,4.4,13,5.0,1.8,2697,3.62,41.6,-115.48,3450.0,3,0,1,1.7,7,1.56,2011
325402.12,3.71,29,3.4,1.9,1343,3.24,37.96,-117.25,1303.0,3,1,1,6.0,8,1.27,1995
247710.9,3.28,32,3.5,0.9,1574,3.15,41.68,-123.44,2472.0,4,0,0,17.4,6,0.78,1992
324015.02,4.99,24,6.8,1.1,964,2.42,39.96,-117.72,2992.0,1,0,0,11.3,3,1.06,2000
277888.03,1.86,16,7.7,1.5,2616,3.02,39.37,-122.72,1834.0,2,1,0,14.1,7,1.4,2008
381366.05,5.47,11,4.4,0.6,2639,0.14,40.39,-124.35,1672.0,2,0,0,1.8,6,0.67,2013
320554.75,3.95,32,5.6,1.3,1752,4.86,38.25,-122.25,2469.0,1,0,1,26.3,6,1.43,1992
189876.7,2.47,6,6.6,2.3,727,3.19,32.61,-122.88,2332.0,0,0,1,34.9,4,1.52,2018
338341.25,4.28,35,3.0,1.5,358,5.52,36.23,-123.43,2299.0,0,1,1,2.4,8,1.29,1989
185801.6,1.75,33,3.9,1.5,1502,4.55,34.58,-122.24,1413.0,2,0,1,14.8,9,1.02,1991
284563.41,1.95,18,8.5,1.8,2184,2.02,36.63,-118.58,1408.0,3,0,0,3.9,8,0.71,2006
276504.81,2.13,37,4.1,1.6,3028,2.56,36.97,-122.91,5593.0,3,1,0,3.0,7,0.88,1987
237135.96,2.2,13,5.0,1.0,4474,1.68,33.71,-121.57,1548.0,2,0,1,3.4,6,1.67,2011
218202.99,1.78,10,4.6,0.5,1358,2.2,32.72,-115.58,2688.0,2,0,1,11.1,7,1.16,2014
281187.65,4.43,37,2.5,1.0,509,1.12,33.81,-115.18,2746.0,0,1,1,32.6,8,1.57,1987
217590.02,2.45,26,5.6,0.6,1198,1.89,40.65,-121.0,2345.0,1,0,0,25.6,4,1.1,1998
273344.33,3.13,46,5.5,1.0,10369,1.76,39.68,-115.06,2748.0,2,0,1,2.3,8,0.99,1978
221931.92,2.16,17,5.8,0.7,6737,4.06,40.09,-118.35,2495.0,2,0,0,10.7,1,1.19,2007
241747.24,1.31,1,5.4,0.9,2546,1.06,35.12,-122.12,2422.0,2,0,0,2.5,9,1.58,2023
354426.63,3.03,25,4.8,0.4,1280,5.67,34.74,-116.58,5048.0,4,1,0,8.6,7,1.37,1999
173689.39,1.27,34,4.7,0.8,1680,2.61,32.86,-114.82,1851.0,2,0,0,12.4,6,0.88,1990
238017.57,2.64,39,4.7,1.3,7127,4.62,36.99,-117.58,2169.0,2,0,0,25.0,4,0.99,1985
181944.4,1.57,10,4.0,1.4,2138,1.84,36.13,-122.39,4705.0,2,0,0,29.6,7,0.79,2014
350594.45,6.02,20,4.2,1.3,1333,3.93,40.44,-123.6,2219.0,2,0,0,0.4,3,1.59,2004
295775.96,3.91,7,4.0,0.9,5223,1.24,38.98,-122.09,2382.0,2,0,0,17.5,9,1.26,2017
269028.36,2.84,16,6.4,1.2,380,1.23,33.87,-120.95,2205.0,1,0,0,7.9,6,1.29,2008
343211.59,4.51,37,6.0,2.1,809,4.31,41.88,-121.0,5035.0,0,1,0,10.2,4,1.33,1987
210896.28,1.94,29,5.5,0.7,949,2.85,39.82,-119.27,4647.0,2,0,1,3.8,5,1.19,1995
341189.86,3.38,12,8.4,1.9,4029,2.76,39.34,-119.2,1648.0,2,0,0,0.5,7,0.99,2012
237116.72,2.94,17,4.1,0.4,1154,1.8,34.56,-119.55,6044.0,1,0,1,27.1,7,0.6,2007
341038.95,3.02,48,7.2,0.2,437,1.95,41.1,-120.89,1010.0,3,0,0,3.9,6,1.25,1976
308017.52,4.52,20,5.1,1.0,1039,1.08,37.0,-123.38,1290.0,1,1,0,31.8,8,1.86,2004
329385.22,3.64,26,5.7,1.1,1240,2.37,35.33,-120.11,1350.0,3,1,1,1.1,6,0.91,1998
296169.12,3.05,48,6.5,0.5,1713,3.31,38.72,-114.15,1718.0,1,1,1,7.9,6,0.66,1976
209597.28,1.4,19,4.8,0.9,2003,3.1,34.51,-117.63,2402.0,2,1,1,20.3,4,1.11,2005
193506.75,1.85,47,3.9,1.3,3921,3.11,41.12,-119.88,1744.0,2,0,0,4.5,4,1.31,1977
190126.23,2.59,12,4.2,0.6,1408,0.54,40.62,-123.62,1628.0,2,0,1,51.4,4,0.9,2012
242256.46,2.82,21,2.3,1.6,1134,3.24,36.92,-122.26,3755.0,4,0,1,15.2,4,1.02,2003
248536.21,1.73,42,6.4,1.7,1876,2.62,34.31,-118.47,2484.0,2,1,0,3.7,9,0.83,1982
519764.71,7.13,34,6.4,1.7,2195,2.06,37.22,-119.27,4301.0,2,1,1,23.7,8,1.21,1990
398817.85,4.99,7,7.9,0.6,1117,1.52,33.92,-124.3,4587.0,3,0,0,62.6,8,1.31,2017
266407.55,3.46,45,6.1,0.7,462,3.8,35.06,-123.59,3127.0,2,0,1,4.3,4,1.09,1979
265483.0,2.8,35,6.5,1.0,1221,0.45,37.09,-120.76,4091.0,0,1,0,25.9,7,0.93,1989
252284.74,2.5,15,5.4,1.0,3449,1.52,32.7,-123.02,2627.0,3,0,1,56.8,7,1.38,2009
242310.4,1.86,1,6.2,0.9,1697,3.18,39.77,-114.44,1549.0,2,1,0,3.7,5,1.42,2023
298656.79,2.8,26,7.1,1.5,4890,2.38,34.37,-124.14,1425.0,3,0,0,4.0,5,1.14,1998
252678.71,3.01,35,5.8,1.4,2702,3.45,40.73,-114.27,1093.0,2,0,0,18.9,8,1.31,1989
194857.37,1.65,25,4.7,0.7,1185,3.12,32.71,-117.61,4220.0,2,0,1,45.1,5,1.46,1999
285214.49,3.11,42,5.2,0.5,5856,2.18,37.56,-120.22,3103.0,4,0,0,17.8,7,0.95,1982
306803.85,2.55,15,6.6,0.5,902,0.97,39.88,-118.84,654.0,3,0,0,10.5,9,0.77,2009
229291.04,1.27,22,4.8,0.7,473,3.9,34.76,-120.19,3961.0,3,0,1,1.7,7,1.43,2002
245186.49,1.93,6,6.8,1.5,2380,2.79,39.22,-118.48,2965.0,2,0,0,38.7,7,1.79,2018
303046.4,2.3,15,8.4,1.2,965,1.42,39.35,-122.9,1824.0,1,0,0,1.1,9,0.6,2009
428203.7,5.78,24,6.9,1.6,1727,0.48,38.56,-123.24,1812.0,3,0,0,3.6,8,1.68,2000
309466.41,3.4,21,6.6,0.2,766,3.4,35.96,-118.95,2494.0,1,0,0,9.0,1,1.18,2003
216857.47,1.59,7,6.0,1.2,1814,2.24,39.96,-123.75,5208.0,3,0,0,10.4,4,1.49,2017
269762.51,3.3,29,4.3,1.2,2664,1.63,38.47,-121.43,2930.0,3,0,0,0.9,5,0.8,1995
189607.35,1.46,32,4.2,1.7,2999,4.41,38.11,-114.77,2006.0,3,0,0,1.3,6,1.03,1992
298297.05,4.19,32,4.2,0.9,727,0.75,40.28,-115.3,8723.0,2,0,0,2.0,5,1.48,1992
255530.06,2.25,5,6.3,0.9,611,2.7,34.82,-115.77,4714.0,1,0,0,0.6,7,1.48,2019
234510.95,2.62,4,4.9,1.9,2484,3.87,34.71,-119.17,4671.0,3,0,0,56.9,8,1.11,2020
386147.33,4.62,22,5.5,1.0,1334,3.59,36.17,-124.21,4834.0,4,0,1,4.1,10,1.17,2002
233849.38,1.62,18,6.1,1.2,1158,1.44,33.19,-123.23,5382.0,3,0,0,31.7,7,1.06,2006
198309.05,1.55,35,4.2,1.3,1645,4.58,35.71,-114.85,3679.0,3,0,0,23.0,9,0.8,1989
243532.73,2.15,17,4.7,0.3,1577,4.7,36.36,-115.72,3011.0,2,0,1,18.4,6,1.24,2007
311119.24,4.12,50,6.0,1.1,2438,4.23,37.2,-120.55,3144.0,1,0,0,16.1,4,1.16,1974
213296.85,1.48,50,5.1,0.5,2670,1.96,34.91,-116.85,1495.0,3,0,0,10.4,9,1.08,1974
157438.6,0.88,24,5.2,1.1,3972,2.73,41.12,-115.53,972.0,2,0,0,12.4,8,0.8,2000
206197.61,2.27,2,4.0,1.0,1470,4.51,35.21,-117.99,4250.0,2,0,0,33.2,5,1.13,2022
342729.17,3.39,13,5.2,0.8,4010,3.53,40.59,-115.54,7405.0,3,1,1,22.5,7,1.26,2011
388259.44,4.39,15,8.0,1.4,2892,2.23,36.73,-121.93,2467.0,3,0,1,3.9,10,1.37,2009
248646.63,2.26,5,4.8,1.1,3635,2.74,39.32,-119.65,5967.0,1,0,1,1.7,10,1.25,2019
228841.12,2.31,3,3.8,0.6,745,1.17,33.55,-118.42,6423.0,2,0,0,5.2,7,0.73,2021
338776.21,4.31,37,6.9,0.6,1664,4.38,37.67,-117.87,2303.0,3,0,0,2.1,5,1.12,1987
195186.61,1.29,37,6.3,1.5,8235,2.88,41.63,-114.14,5457.0,4,0,0,46.3,5,1.48,1987
275611.01,2.33,37,5.8,1.1,603,5.09,38.83,-115.62,4090.0,2,0,1,7.2,9,1.03,1987
274977.11,2.93,3,3.5,0.4,7579,0.81,40.29,-123.92,2534.0,3,0,1,2.9,8,0.6,2021
225499.19,3.25,35,3.7,0.9,7316,1.83,34.98,-122.72,3889.0,2,1,0,14.6,7,1.05,1989
215120.36,2.22,23,3.2,1.0,3247,2.94,40.1,-117.6,3439.0,2,0,0,7.6,5,1.02,2001
251543.93,2.76,28,6.1,0.5,615,5.71,35.84,-121.97,1117.0,3,0,0,3.7,6,1.53,1996
225655.3,1.0,30,7.0,0.8,1520,3.09,37.11,-122.83,10347.0,2,0,0,0.9,7,1.4,1994
256672.1,2.09,18,6.2,1.6,3408,2.09,34.29,-117.5,1742.0,3,1,0,1.5,7,1.77,2006
374768.26,3.26,36,8.4,2.3,626,3.02,37.11,-118.87,3288.0,2,0,1,12.4,3,1.29,1988
233878.34,1.84,33,4.8,1.3,3105,2.19,37.4,-116.05,7459.0,2,0,1,20.8,7,1.96,1991
226493.53,2.78,26,5.0,0.4,1971,4.14,38.41,-121.15,2602.0,2,0,0,39.0,7,1.82,1998
266885.25,3.25,48,5.7,1.0,1146,4.03,40.75,-121.04,2057.0,2,0,1,13.2,8,1.38,1976
251510.67,2.37,40,5.2,1.2,738,4.93,35.4,-122.92,3181.0,3,0,1,15.9,4,1.48,1984
323820.69,2.91,17,6.2,1.5,5809,1.03,41.85,-117.65,2508.0,2,1,1,4.2,8,1.49,2007
245902.43,1.85,40,4.5,1.5,3365,0.83,40.55,-117.06,5497.0,3,1,1,4.8,3,1.42,1984
257571.57,2.5,7,3.4,1.8,1584,2.72,36.33,-123.05,1962.0,2,0,1,8.1,7,0.93,2017
203402.17,3.47,8,2.8,1.1,1859,3.98,34.65,-121.83,2239.0,1,1,0,30.5,3,1.14,2016
343039.69,2.89,31,6.2,1.1,1459,4.23,33.18,-122.88,2852.0,4,1,0,8.6,8,1.13,1993
231499.31,2.15,12,4.7,0.2,425,3.29,34.73,-116.65,1565.0,2,1,0,4.1,7,1.52,2012
236238.99,2.97,48,3.7,0.6,5068,3.98,40.9,-122.3,2263.0,3,0,0,37.8,7,1.37,1976
315707.02,3.62,31,4.6,0.4,2153,4.82,35.27,-122.9,2272.0,3,0,1,8.0,7,1.26,1993
216474.2,1.2,44,8.4,0.7,3879,2.05,33.81,-123.77,1582.0,3,0,1,1.2,7,0.83,1980
288402.95,4.32,19,3.8,0.5,1257,4.76,32.72,-115.77,2186.0,2,0,0,11.8,5,1.04,2005
275625.79,2.38,10,6.6,0.6,1946,4.8,35.33,-123.2,4315.0,3,0,1,14.8,9,1.03,2014
289757.97,3.22,39,6.1,1.6,2335,2.34,34.55,-124.19,1096.0,3,0,0,46.6,8,1.81,1985
350506.58,4.39,12,7.5,0.1,4125,1.86,33.47,-123.82,4951.0,1,0,0,24.6,7,1.14,2012
181193.77,1.57,20,5.3,1.0,7588,3.91,41.54,-120.65,2293.0,1,0,0,1.6,5,0.94,2004
184160.96,2.05,37,3.2,1.5,1367,5.39,35.04,-118.24,3510.0,2,0,0,10.8,6,1.25,1987
293888.33,2.42,48,7.0,0.9,1369,1.99,32.56,-120.32,4921.0,2,0,0,8.5,6,1.28,1976
267410.2,1.99,41,5.1,1.8,1485,5.3,41.47,-119.72,1864.0,3,1,1,7.5,8,1.16,1983
371961.12,5.44,7,7.4,0.8,1122,1.85,38.0,-114.85,3733.0,2,0,0,2.3,5,1.64,2017
300728.08,1.93,14,6.7,2.0,15020,2.74,33.29,-116.53,1549.0,2,0,1,7.1,8,1.56,2010
284161.22,2.18,11,7.0,0.3,470,1.64,32.8,-120.92,1482.0,1,0,1,9.5,9,1.0,2013
331041.76,2.95,7,9.1,1.8,15508,3.52,33.52,-122.88,2636.0,1,0,0,3.7,9,0.97,2017
214692.43,1.68,29,5.9,0.7,3013,3.16,38.12,-116.63,2752.0,2,0,1,12.9,6,0.77,1995
257254.76,2.32,10,7.7,1.8,1692,3.06,33.09,-118.48,4829.0,3,0,0,3.8,4,2.29,2014
297044.74,3.09,29,4.9,0.9,925,2.25,37.9,-114.4,1426.0,3,0,0,1.9,6,1.01,1995
228177.09,2.38,9,6.3,1.7,1750,2.49,38.7,-114.96,4005.0,3,0,1,62.0,6,1.2,2015
241796.74,2.62,36,4.7,1.7,1151,2.92,33.9,-118.58,2420.0,2,0,1,17.5,7,1.06,1988
241432.43,2.2,48,6.2,0.8,5454,2.69,37.14,-123.77,2777.0,2,0,1,13.6,2,0.82,1976
249976.91,1.48,10,6.1,1.6,2995,2.95,41.66,-124.17,1020.0,0,1,0,6.0,7,1.6,2014
245077.68,3.09,19,2.4,1.1,6882,1.2,40.45,-115.71,2654.0,4,0,0,3.5,7,1.35,2005
386567.26,5.48,31,4.6,0.4,1433,0.42,39.37,-117.17,4306.0,2,1,1,2.1,9,1.12,1993
261523.39,2.74,17,5.8,1.4,2024,3.42,37.42,-118.62,2538.0,3,0,1,1.0,8,0.65,2007
230411.34,2.97,9,2.1,0.6,1672,3.46,36.25,-117.27,2461.0,3,0,0,18.0,2,1.16,2015
340556.45,3.59,45,5.4,0.8,1340,3.28,36.79,-118.83,7449.0,3,1,0,4.8,4,1.35,1979
254130.43,1.64,33,7.0,0.7,793,3.63,39.76,-118.43,2878.0,2,0,0,5.7,7,0.89,1991
374478.47,5.37,34,7.5,1.3,3214,2.46,37.77,-122.13,1209.0,3,0,1,2.6,10,1.48,1990
249226.47,2.95,45,4.3,0.6,2375,2.58,39.76,-119.72,1342.0,3,0,0,1.9,7,1.56,1979
414770.94,5.22,24,7.5,0.5,1740,2.43,41.71,-124.38,6154.0,2,0,0,10.2,9,1.35,2000
252575.76,2.03,9,7.3,0.6,2703,0.83,38.58,-117.48,2291.0,3,0,1,19.5,4,0.91,2015
