applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_history,property_area,credit_score,age,loan_approved,approval_probability
APP-004006,Male,Yes,1,Graduate,Yes,5122.43,214.33,45380.83,240,1,Urban,631,46,1,0.6905
APP-004007,Male,Yes,0,Graduate,No,3317.73,938.13,63068.85,360,1,Semiurban,730,49,1,0.8769
APP-004008,Female,No,0,Graduate,No,5403.64,0.0,66906.57,240,1,Rural,586,53,1,0.6516
APP-004009,Male,Yes,0,Graduate,No,7281.49,5018.51,58574.78,120,0,Urban,741,47,0,0.5809
APP-004010,Male,No,0,Graduate,No,4751.5,0.0,50912.77,180,1,Semiurban,696,45,0,0.6217
APP-004011,Male,No,1,Graduate,No,4029.78,0.0,197032.6,180,1,Urban,703,30,0,0.7362
APP-004012,Female,No,1,Not Graduate,No,1654.76,0.0,142985.12,84,1,Rural,778,67,1,0.6487
APP-004013,Female,Yes,1,Graduate,No,3772.24,6225.79,88646.84,300,1,Urban,640,43,0,0.8549
APP-004014,Female,Yes,0,Graduate,Yes,1391.48,520.91,105654.58,240,1,Urban,605,41,0,0.6778
APP-004015,Female,Yes,0,Graduate,No,1765.33,1525.53,83517.32,180,1,Rural,475,41,1,0.6107
APP-004016,Male,No,0,Not Graduate,No,4332.08,0.0,83053.04,180,1,Urban,618,63,0,0.7058
APP-004017,Male,Yes,0,Not Graduate,No,1703.8,2611.94,142311.07,84,1,Semiurban,665,33,0,0.6492
APP-004018,Female,Yes,0,Not Graduate,No,14200.76,567.91,107784.11,240,1,Urban,635,57,0,0.697
APP-004019,Female,No,0,Graduate,No,6299.47,0.0,65500.54,84,1,Urban,705,53,1,0.898
APP-004020,Male,Yes,0,Graduate,No,3751.02,1984.83,155900.34,12,1,Rural,576,44,0,0.6726
APP-004021,Male,Yes,0,Not Graduate,Yes,680.71,946.06,117140.34,36,1,Semiurban,646,64,1,0.5506
APP-004022,Female,Yes,0,Not Graduate,No,1165.95,4029.39,140918.31,240,1,Rural,731,31,1,0.6683
APP-004023,Female,Yes,0,Graduate,No,14290.7,2181.33,106577.85,120,1,Urban,752,37,1,0.783
APP-004024,Female,Yes,2,Graduate,Yes,2620.73,1877.18,101882.39,84,1,Rural,807,24,1,0.8552
APP-004025,Male,No,2,Graduate,No,7407.12,0.0,93591.83,84,1,Rural,634,67,0,0.6324
APP-004026,Female,No,0,Not Graduate,No,2664.54,0.0,121779.69,180,1,Urban,580,45,1,0.7201
APP-004027,Female,No,0,Graduate,Yes,1999.3,0.0,61479.64,300,0,Rural,749,50,0,0.4814
APP-004028,Male,Yes,0,Graduate,Yes,1920.22,1407.15,122499.73,84,0,Rural,688,29,0,0.4325
APP-004029,Female,Yes,1,Not Graduate,No,1449.59,1825.19,52408.34,240,1,Semiurban,638,41,1,0.6642
APP-004030,Female,Yes,1,Not Graduate,Yes,5117.43,14390.93,77176.17,240,1,Semiurban,595,40,1,0.7206
APP-004031,Female,Yes,0,Graduate,No,4574.77,1700.81,176015.08,180,1,Urban,599,39,0,0.8057
APP-004032,Female,Yes,1,Graduate,No,2632.5,1024.02,63748.09,24,1,Semiurban,654,39,0,0.7114
APP-004033,Female,Yes,1,Graduate,No,1048.03,646.13,78620.18,240,1,Semiurban,850,32,0,0.9018
APP-004034,Female,Yes,1,Graduate,No,3134.32,3015.34,80312.86,300,0,Semiurban,682,57,1,0.4355
APP-004035,Male,Yes,1,Graduate,No,5096.69,783.18,71622.29,24,1,Urban,750,62,0,0.7035
APP-004036,Female,No,3+,Graduate,No,13705.85,0.0,89649.8,60,1,Semiurban,600,37,0,0.8979
APP-004037,Female,Yes,2,Graduate,No,6733.36,5467.07,104683.89,36,1,Urban,507,57,1,0.6554
APP-004038,Female,Yes,0,Graduate,No,4086.03,3318.42,173370.64,84,1,Urban,733,68,1,0.7064
APP-004039,Male,Yes,2,Not Graduate,Yes,2192.05,855.18,149082.9,180,1,Urban,598,59,0,0.5212
APP-004040,Female,Yes,0,Not Graduate,No,7692.31,2186.88,124857.56,24,1,Semiurban,600,48,0,0.699
APP-004041,Male,Yes,0,Graduate,No,3900.07,5080.67,93569.32,60,1,Rural,679,61,1,0.695
APP-004042,Female,Yes,1,Not Graduate,No,4003.66,2368.87,74432.36,120,1,Urban,798,55,1,0.7542
APP-004043,Female,Yes,0,Graduate,No,7394.72,1534.48,123972.14,240,1,Rural,753,67,1,0.5525
APP-004044,Male,Yes,3+,Not Graduate,Yes,3146.04,3697.54,116397.23,300,0,Urban,625,68,0,0.2112
APP-004045,Female,No,0,Graduate,No,6236.76,0.0,120286.14,240,1,Semiurban,705,38,1,0.6858
APP-004046,Male,Yes,0,Not Graduate,No,1771.6,2014.41,84578.16,36,1,Urban,720,34,1,0.6218
APP-004047,Male,Yes,3+,Graduate,No,2372.12,3112.58,104568.56,360,1,Urban,722,55,0,0.505
APP-004048,Female,Yes,2,Graduate,No,4831.64,2281.1,108001.28,84,1,Semiurban,655,64,0,0.69
APP-004049,Male,Yes,3+,Not Graduate,No,3512.51,1251.19,77895.43,120,1,Urban,720,61,0,0.6617
APP-004050,Male,No,0,Graduate,No,3114.78,0.0,154242.56,36,1,Rural,723,27,1,0.8226
APP-004051,Male,Yes,0,Graduate,No,1784.31,1470.11,52249.11,300,0,Semiurban,713,61,0,0.4716
APP-004052,Male,Yes,3+,Graduate,No,6479.88,4544.84,75679.51,180,1,Semiurban,588,33,0,0.5807
APP-004053,Female,Yes,2,Graduate,No,1352.42,1454.47,69455.43,180,0,Semiurban,681,38,1,0.4932
APP-004054,Male,No,2,Graduate,No,6161.06,0.0,84702.86,12,1,Semiurban,756,57,0,0.8076
APP-004055,Female,Yes,0,Graduate,No,3753.97,3489.19,78877.77,12,0,Urban,506,33,0,0.379
APP-004056,Male,No,1,Graduate,No,3789.22,0.0,78325.13,240,1,Semiurban,777,56,0,0.9115
APP-004057,Male,Yes,2,Graduate,No,3534.48,1951.81,136415.8,180,1,Semiurban,749,51,0,0.8521
APP-004058,Male,No,0,Not Graduate,Yes,2167.35,0.0,108246.0,180,1,Semiurban,713,22,0,0.5274
APP-004059,Female,No,1,Graduate,Yes,3565.24,0.0,70757.8,240,1,Semiurban,720,36,0,0.8229
APP-004060,Female,No,0,Graduate,Yes,4534.07,0.0,121719.81,60,1,Semiurban,681,29,0,0.7599
APP-004061,Female,Yes,0,Graduate,No,4662.33,1106.53,117582.34,360,1,Rural,603,29,0,0.6256
APP-004062,Female,Yes,2,Not Graduate,Yes,3429.07,16250.55,46298.93,36,1,Semiurban,660,58,0,0.8204
APP-004063,Male,Yes,2,Not Graduate,Yes,3401.94,1449.17,81730.6,84,1,Semiurban,683,31,1,0.4228
APP-004064,Female,Yes,0,Graduate,No,3386.9,1235.29,126060.8,240,1,Rural,660,42,1,0.7132
APP-004065,Female,Yes,2,Not Graduate,Yes,3122.12,3617.47,114711.57,180,1,Semiurban,710,53,1,0.6418
APP-004066,Male,No,0,Not Graduate,No,1262.91,0.0,125386.82,36,0,Urban,707,56,0,0.4936
APP-004067,Male,Yes,0,Not Graduate,Yes,2664.33,875.53,71032.48,240,1,Urban,682,65,1,0.6105
APP-004068,Female,Yes,2,Graduate,No,1952.22,2172.69,115408.13,360,1,Rural,723,43,1,0.716
APP-004069,Male,Yes,2,Graduate,No,3303.7,1463.41,48651.02,180,1,Semiurban,732,65,1,0.8286
APP-004070,Female,Yes,1,Graduate,No,2099.73,2271.38,91025.97,84,1,Urban,595,65,1,0.7189
APP-004071,Male,No,2,Graduate,Yes,4478.06,0.0,197354.6,60,1,Urban,774,54,1,0.7185
APP-004072,Male,No,2,Graduate,Yes,7427.66,0.0,140328.16,84,0,Urban,630,29,0,0.4386
APP-004073,Female,No,3+,Graduate,No,3005.41,0.0,106370.45,120,0,Urban,708,44,0,0.466
APP-004074,Female,No,1,Not Graduate,No,4286.93,0.0,78816.5,84,1,Semiurban,662,28,1,0.4242
APP-004075,Male,Yes,0,Graduate,No,2741.09,673.87,162636.57,240,0,Semiurban,681,27,0,0.4859
APP-004076,Female,Yes,0,Graduate,No,3422.16,4009.34,98441.89,24,1,Urban,778,56,1,0.7013
APP-004077,Male,Yes,0,Not Graduate,No,8237.58,4010.78,84159.27,120,0,Urban,666,38,0,0.3412
APP-004078,Male,Yes,0,Graduate,No,1440.64,4724.35,168989.39,120,1,Semiurban,710,23,1,0.7309
APP-004079,Female,Yes,3+,Graduate,No,2429.5,523.77,101300.29,300,1,Urban,765,48,0,0.7515
APP-004080,Female,No,0,Graduate,No,3879.14,0.0,113733.41,84,1,Urban,745,26,1,0.7227
APP-004081,Male,Yes,2,Not Graduate,No,3293.88,919.58,55701.51,180,1,Urban,721,64,0,0.7799
APP-004082,Male,Yes,2,Not Graduate,No,2907.17,679.99,80925.38,12,1,Urban,848,64,0,0.9178
APP-004083,Female,No,1,Graduate,No,1793.57,0.0,132140.93,300,0,Semiurban,687,41,0,0.3379
APP-004084,Male,Yes,0,Not Graduate,No,4719.72,1506.08,96458.27,240,1,Semiurban,763,48,1,0.7042
APP-004085,Female,Yes,2,Graduate,No,3426.91,1199.41,94236.01,240,1,Urban,850,60,0,0.8135
APP-004086,Female,Yes,3+,Graduate,No,5354.83,4669.88,64038.72,180,1,Urban,635,21,0,0.8324
APP-004087,Male,No,2,Graduate,No,6791.66,0.0,140486.82,240,1,Urban,811,56,0,0.8309
APP-004088,Female,Yes,1,Graduate,No,3550.46,3936.14,85211.05,36,1,Semiurban,720,41,0,0.8346
APP-004089,Female,No,1,Graduate,No,8065.95,0.0,108440.43,240,1,Rural,819,63,1,0.8183
APP-004090,Male,Yes,0,Graduate,No,6817.55,1949.6,170745.69,60,1,Semiurban,694,55,1,0.95
APP-004091,Male,No,2,Graduate,No,2802.12,0.0,196826.02,180,1,Urban,749,33,1,0.8982
APP-004092,Male,Yes,1,Graduate,No,8766.8,947.35,71810.24,360,1,Rural,571,69,0,0.5451
APP-004093,Female,Yes,0,Graduate,No,5397.22,930.07,87501.79,84,1,Urban,587,30,0,0.6742
APP-004094,Female,Yes,0,Not Graduate,No,7838.55,633.56,124706.94,84,0,Semiurban,731,64,1,0.3173
APP-004095,Male,Yes,0,Graduate,No,1215.35,589.94,75383.58,84,1,Urban,734,67,1,0.8674
APP-004096,Male,Yes,2,Graduate,No,5443.8,1574.46,147024.58,120,1,Semiurban,618,30,1,0.7274
APP-004097,Male,Yes,3+,Graduate,No,4389.56,5423.46,128517.58,180,1,Urban,738,66,1,0.8022
APP-004098,Female,Yes,0,Not Graduate,No,2230.15,739.14,126310.14,60,0,Semiurban,714,33,1,0.4226
APP-004099,Male,Yes,0,Graduate,No,1481.51,2080.97,90647.7,24,1,Semiurban,726,57,0,0.8183
APP-004100,Female,Yes,2,Graduate,No,3326.65,1605.37,101966.34,120,1,Semiurban,766,58,1,0.6148
APP-004101,Male,Yes,2,Graduate,Yes,3751.7,5083.06,121158.81,120,1,Semiurban,574,44,0,0.461
APP-004102,Female,Yes,0,Graduate,No,2558.16,2645.11,106864.46,120,1,Urban,747,22,0,0.8288
APP-004103,Male,No,3+,Graduate,No,2321.34,0.0,54133.68,240,1,Semiurban,720,42,0,0.7207
APP-004104,Female,No,0,Graduate,No,2618.87,0.0,169935.75,180,1,Semiurban,623,37,0,0.666
APP-004105,Male,Yes,2,Not Graduate,No,2430.74,386.87,104746.65,60,1,Urban,585,56,0,0.5211
APP-004106,Female,No,1,Graduate,No,6365.22,0.0,99472.2,300,1,Urban,644,34,0,0.6196
APP-004107,Male,Yes,1,Not Graduate,No,2248.55,10191.92,161169.49,240,1,Urban,653,30,0,0.7315
APP-004108,Male,No,0,Graduate,No,1356.88,0.0,94906.59,84,0,Urban,646,55,0,0.3934
APP-004109,Female,Yes,2,Graduate,No,5834.0,399.69,65913.54,300,0,Rural,693,45,0,0.4387
APP-004110,Female,Yes,1,Graduate,No,6301.28,483.51,87335.27,360,1,Rural,773,23,1,0.6916
APP-004111,Male,Yes,0,Graduate,No,3387.3,6418.34,160731.37,84,1,Urban,710,67,0,0.5987
APP-004112,Male,Yes,1,Graduate,No,1850.82,1264.94,67272.19,120,1,Semiurban,598,58,1,0.687
APP-004113,Female,Yes,0,Not Graduate,No,1137.34,2496.02,46209.28,36,0,Urban,708,37,0,0.4564
APP-004114,Female,Yes,0,Not Graduate,No,3717.82,2320.58,78320.15,180,1,Urban,653,32,0,0.7291
APP-004115,Male,Yes,0,Not Graduate,No,4952.21,1092.42,118334.46,240,1,Urban,649,44,1,0.5991
APP-004116,Female,No,0,Graduate,No,2235.68,0.0,157850.5,300,1,Rural,639,49,1,0.5075
APP-004117,Male,Yes,2,Graduate,No,5891.2,853.32,107402.35,180,0,Rural,701,63,0,0.5397
APP-004118,Female,Yes,0,Not Graduate,No,1542.33,419.14,85281.98,120,1,Semiurban,686,45,1,0.6189
APP-004119,Female,No,1,Graduate,No,3800.54,0.0,55903.0,180,1,Urban,632,56,1,0.5777
APP-004120,Male,Yes,0,Not Graduate,No,1074.51,3433.62,79819.31,60,1,Urban,710,46,0,0.7687
APP-004121,Female,No,1,Not Graduate,Yes,2060.46,0.0,46191.62,300,1,Urban,666,58,1,0.4103
APP-004122,Male,Yes,2,Not Graduate,No,1272.45,1921.36,152077.32,180,1,Urban,652,21,1,0.6153
APP-004123,Female,Yes,0,Graduate,No,5107.52,3981.26,64311.88,360,0,Urban,692,40,0,0.4176
APP-004124,Female,Yes,2,Not Graduate,No,4467.77,290.45,72230.62,120,0,Semiurban,666,48,0,0.3986
APP-004125,Female,Yes,3+,Graduate,Yes,15824.9,2736.15,59528.67,240,1,Semiurban,642,36,1,0.7662
APP-004126,Male,Yes,0,Graduate,No,4091.05,4124.38,92542.61,120,1,Semiurban,760,67,0,0.7275
APP-004127,Male,Yes,2,Graduate,No,2813.38,8205.68,110618.24,60,0,Semiurban,763,37,0,0.4641
APP-004128,Male,Yes,0,Graduate,No,1960.97,3797.04,152774.66,240,0,Semiurban,636,60,0,0.4446
APP-004129,Female,Yes,0,Graduate,No,6577.99,6478.59,95974.09,240,1,Rural,707,48,0,0.95
APP-004130,Female,Yes,0,Not Graduate,No,17778.18,1517.56,74115.7,240,1,Semiurban,651,32,0,0.7976
APP-004131,Female,Yes,3+,Graduate,No,6670.17,1833.02,145317.55,360,1,Rural,657,47,1,0.7205
APP-004132,Male,No,2,Graduate,No,4134.13,0.0,113388.28,360,1,Urban,635,62,1,0.73
APP-004133,Female,Yes,1,Graduate,No,3796.62,1111.26,97215.26,300,0,Rural,596,67,0,0.501
APP-004134,Female,No,0,Graduate,No,1367.91,0.0,83539.27,300,1,Semiurban,681,50,0,0.7486
APP-004135,Female,Yes,0,Graduate,No,6172.53,2559.57,68303.43,120,0,Urban,666,61,1,0.5574
APP-004136,Male,No,0,Not Graduate,No,2366.34,0.0,126686.84,180,0,Urban,654,54,0,0.2028
APP-004137,Male,Yes,0,Graduate,No,1770.55,529.55,96506.05,24,1,Urban,781,57,1,0.7611
APP-004138,Female,Yes,0,Not Graduate,No,3254.14,2696.41,53588.3,240,1,Urban,708,26,1,0.6322
APP-004139,Female,Yes,3+,Not Graduate,No,2281.52,5411.48,89510.66,180,1,Urban,708,27,1,0.7477
APP-004140,Male,Yes,2,Graduate,No,2091.6,2588.74,142910.58,240,1,Urban,815,52,0,0.7628
APP-004141,Female,Yes,0,Graduate,No,2715.31,840.33,244087.44,240,1,Urban,718,52,0,0.8139
APP-004142,Male,Yes,0,Graduate,Yes,1171.03,1757.83,89014.12,84,1,Rural,844,45,0,0.624
APP-004143,Female,Yes,0,Not Graduate,No,3114.13,5644.39,134717.79,180,1,Urban,653,53,1,0.7417
APP-004144,Female,Yes,2,Graduate,No,4207.45,2323.87,84097.02,60,1,Rural,682,27,1,0.8004
APP-004145,Male,Yes,1,Graduate,Yes,2010.69,4998.65,102967.53,36,1,Rural,763,32,1,0.7601
APP-004146,Female,Yes,0,Not Graduate,No,8170.86,8403.07,112372.61,180,0,Urban,514,36,0,0.4261
APP-004147,Male,Yes,3+,Not Graduate,No,2582.89,1563.88,173413.01,180,1,Urban,697,36,1,0.7348
APP-004148,Male,No,0,Graduate,No,1906.94,0.0,154749.34,120,1,Semiurban,850,63,1,0.789
APP-004149,Female,Yes,2,Not Graduate,No,5944.13,1219.09,126517.82,36,0,Rural,604,56,0,0.4059
APP-004150,Male,No,3+,Graduate,No,3784.63,0.0,71191.49,240,1,Rural,795,33,0,0.7836
APP-004151,Male,Yes,3+,Not Graduate,No,8144.7,3549.67,120634.63,240,1,Semiurban,671,27,0,0.6425
APP-004152,Male,Yes,1,Graduate,No,9551.26,2211.05,180528.29,120,1,Rural,850,56,1,0.9187
APP-004153,Male,Yes,0,Graduate,No,1589.43,4308.45,123696.43,12,1,Rural,620,67,1,0.7057
APP-004154,Male,Yes,3+,Graduate,No,13846.58,1269.48,130565.85,240,1,Rural,623,29,0,0.7007
APP-004155,Male,No,2,Graduate,No,888.08,0.0,104692.08,36,1,Urban,607,52,0,0.7718
APP-004156,Female,Yes,2,Graduate,No,1701.1,1035.64,87085.91,84,1,Semiurban,695,31,1,0.8487
APP-004157,Male,Yes,3+,Graduate,No,1632.64,10358.14,122415.68,84,1,Urban,648,28,0,0.6031
APP-004158,Female,Yes,0,Graduate,No,8177.68,2114.17,90925.23,84,0,Rural,634,53,0,0.4981
APP-004159,Male,Yes,0,Graduate,Yes,4971.33,1673.85,52726.95,180,1,Urban,708,43,0,0.7038
APP-004160,Male,Yes,0,Not Graduate,No,4297.61,2166.95,169713.61,36,0,Rural,732,45,0,0.5839
APP-004161,Male,Yes,3+,Graduate,No,857.66,1690.06,129026.21,240,0,Urban,516,28,0,0.5324
APP-004162,Female,Yes,1,Graduate,No,3591.71,916.22,44965.22,180,1,Semiurban,752,65,0,0.6817
APP-004163,Female,Yes,0,Not Graduate,No,15723.61,4308.51,36936.98,120,1,Urban,583,42,0,0.9295
APP-004164,Female,Yes,0,Graduate,No,4960.9,472.48,91437.49,180,1,Urban,656,24,1,0.668
APP-004165,Male,No,1,Not Graduate,No,2990.25,0.0,126113.05,300,0,Semiurban,651,60,0,0.1521
APP-004166,Female,Yes,0,Not Graduate,No,6965.79,3011.26,77585.49,180,1,Urban,711,23,1,0.596
APP-004167,Male,Yes,0,Graduate,No,3973.56,535.73,68948.56,60,1,Rural,618,49,1,0.6882
APP-004168,Male,Yes,2,Not Graduate,No,2697.43,2627.33,93006.08,180,0,Rural,743,61,1,0.3358
APP-004169,Female,Yes,2,Graduate,No,2422.17,1266.96,93009.15,180,1,Urban,616,49,1,0.7272
APP-004170,Male,No,3+,Graduate,No,5041.11,0.0,89834.97,300,0,Semiurban,764,54,0,0.4849
APP-004171,Female,No,1,Graduate,No,3075.56,0.0,62227.74,180,1,Urban,668,54,1,0.7441
APP-004172,Male,Yes,1,Graduate,Yes,4024.88,3803.4,105711.02,24,0,Urban,694,48,0,0.5038
APP-004173,Female,Yes,2,Graduate,No,903.04,21762.05,99070.28,60,1,Rural,762,33,1,0.8473
APP-004174,Female,Yes,1,Not Graduate,No,3409.49,1322.18,54186.75,180,1,Urban,666,35,1,0.7721
APP-004175,Female,No,2,Graduate,No,1927.37,0.0,119473.91,240,1,Urban,850,43,0,0.8764
APP-004176,Male,Yes,1,Not Graduate,No,6783.9,3812.19,84928.27,36,1,Semiurban,665,64,1,0.6452
APP-004177,Male,No,0,Not Graduate,No,1928.58,0.0,71840.99,180,0,Semiurban,698,46,0,0.5792
APP-004178,Female,Yes,3+,Not Graduate,No,2300.45,3247.46,105774.24,180,1,Semiurban,809,24,1,0.6533
APP-004179,Male,Yes,1,Graduate,No,1617.45,1285.23,87158.14,120,1,Urban,720,46,1,0.6749
APP-004180,Female,No,2,Graduate,Yes,5987.08,0.0,85211.73,36,1,Urban,752,60,1,0.8104
APP-004181,Female,No,1,Not Graduate,Yes,4965.17,0.0,71140.67,300,1,Semiurban,651,29,0,0.5181
APP-004182,Male,Yes,0,Not Graduate,No,1885.76,1340.78,109963.42,240,1,Semiurban,517,25,1,0.5764
APP-004183,Female,No,0,Not Graduate,No,2089.0,0.0,159187.42,300,0,Semiurban,633,52,0,0.3483
APP-004184,Female,No,3+,Not Graduate,No,5858.46,0.0,95801.55,60,0,Semiurban,677,40,0,0.4506
APP-004185,Male,No,0,Graduate,No,12403.76,0.0,75486.46,180,1,Urban,621,31,0,0.7711
APP-004186,Male,No,0,Not Graduate,No,4763.42,0.0,139651.4,12,1,Urban,685,35,1,0.6798
APP-004187,Male,Yes,2,Graduate,No,7251.28,3824.53,101666.54,60,1,Urban,560,52,1,0.5643
APP-004188,Male,No,1,Graduate,Yes,3107.59,0.0,56627.44,240,1,Rural,687,48,0,0.638
APP-004189,Female,No,1,Graduate,No,1924.79,0.0,107577.82,120,1,Semiurban,622,42,1,0.739
APP-004190,Male,Yes,0,Not Graduate,Yes,3292.88,999.55,75229.7,84,0,Urban,549,61,1,0.3363
APP-004191,Female,Yes,0,Not Graduate,Yes,6985.06,1764.43,134410.36,180,1,Semiurban,690,37,0,0.5006
APP-004192,Male,Yes,1,Graduate,No,2592.19,6204.94,45387.86,240,0,Urban,682,46,1,0.5475
APP-004193,Female,No,2,Graduate,No,2957.64,0.0,94223.45,180,1,Semiurban,654,64,0,0.7052
APP-004194,Female,No,0,Not Graduate,No,13834.22,0.0,154277.09,36,1,Semiurban,605,27,1,0.4954
APP-004195,Male,Yes,0,Graduate,No,10491.53,3395.7,85679.58,300,1,Urban,597,62,1,0.8122
APP-004196,Male,Yes,0,Graduate,Yes,3967.8,716.8,93564.09,60,0,Semiurban,799,46,0,0.4625
APP-004197,Female,Yes,0,Graduate,No,7388.18,665.31,73764.52,300,1,Urban,736,45,0,0.7622
APP-004198,Female,Yes,3+,Graduate,Yes,1784.13,1739.55,91739.56,180,1,Urban,634,30,1,0.6988
APP-004199,Male,Yes,0,Not Graduate,No,5426.05,4719.37,56167.03,60,0,Urban,636,65,0,0.3266
APP-004200,Male,Yes,1,Graduate,No,3881.97,1686.0,60343.41,60,1,Urban,596,39,0,0.7958
APP-004201,Male,No,1,Graduate,No,4688.69,0.0,58876.63,180,1,Semiurban,668,31,0,0.7651
APP-004202,Male,Yes,0,Graduate,No,1625.08,1759.53,174200.11,360,0,Semiurban,779,33,0,0.356
APP-004203,Female,No,0,Graduate,No,1436.56,0.0,54319.77,300,0,Semiurban,718,28,1,0.4667
APP-004204,Female,Yes,0,Graduate,No,2601.28,1077.21,71406.56,360,0,Urban,752,60,1,0.5593
APP-004205,Male,No,0,Not Graduate,No,1603.31,0.0,53088.3,180,1,Semiurban,585,24,0,0.514
APP-004206,Female,Yes,2,Not Graduate,No,2059.75,2163.75,180833.02,240,1,Urban,633,67,1,0.5437
APP-004207,Male,Yes,1,Not Graduate,Yes,17181.46,1200.86,80110.88,180,1,Rural,703,51,0,0.6489
APP-004208,Female,Yes,0,Not Graduate,No,7623.18,1902.7,55707.44,24,1,Urban,501,48,0,0.5073
APP-004209,Male,Yes,0,Graduate,No,4482.15,1393.37,73187.3,60,0,Urban,629,31,0,0.4523
APP-004210,Male,Yes,0,Graduate,No,4769.99,580.17,67546.89,120,1,Urban,612,63,0,0.7793
APP-004211,Male,Yes,0,Graduate,No,4676.03,10242.58,142025.28,120,0,Semiurban,786,21,0,0.5897
APP-004212,Male,No,0,Graduate,No,3246.86,0.0,90111.49,240,1,Rural,749,69,1,0.585
APP-004213,Female,Yes,2,Graduate,No,4421.08,814.01,61702.48,240,1,Urban,718,67,1,0.6611
APP-004214,Female,No,0,Graduate,No,6426.42,0.0,174588.33,180,1,Rural,676,58,1,0.8625
APP-004215,Male,Yes,0,Graduate,No,3170.2,550.79,123272.82,120,1,Semiurban,724,44,0,0.6928
APP-004216,Female,No,3+,Graduate,Yes,8658.46,0.0,69232.31,60,1,Urban,659,67,1,0.6714
APP-004217,Male,Yes,2,Graduate,No,3146.24,700.12,115562.11,24,0,Semiurban,755,51,0,0.3494
APP-004218,Female,Yes,2,Graduate,Yes,2007.36,1518.85,53260.37,180,0,Urban,608,61,0,0.4233
APP-004219,Male,Yes,0,Graduate,No,4261.6,6718.93,48934.77,120,1,Semiurban,595,66,1,0.799
APP-004220,Male,No,0,Graduate,Yes,3243.76,0.0,62232.32,180,1,Semiurban,674,46,0,0.6621
APP-004221,Male,Yes,1,Graduate,No,3123.74,24632.29,133950.65,300,1,Rural,700,69,0,0.8527
APP-004222,Female,Yes,0,Graduate,No,6173.81,3053.74,179006.35,240,1,Urban,775,25,1,0.7587
APP-004223,Female,Yes,0,Not Graduate,No,2927.8,10471.42,63933.93,240,0,Semiurban,614,40,0,0.4461
APP-004224,Male,Yes,0,Graduate,Yes,2079.88,641.52,100324.71,60,1,Urban,677,61,0,0.6655
APP-004225,Male,Yes,3+,Graduate,No,2880.71,1032.35,194699.57,12,1,Urban,690,31,0,0.6615
APP-004226,Male,Yes,0,Graduate,No,2336.16,1077.13,133489.41,60,1,Urban,627,53,0,0.8238
APP-004227,Female,No,2,Graduate,No,2320.4,0.0,78243.22,240,1,Urban,725,58,1,0.7779
APP-004228,Female,Yes,1,Graduate,No,6549.87,3115.54,142165.54,180,0,Semiurban,599,47,0,0.5666
APP-004229,Male,No,2,Graduate,No,1971.62,0.0,141061.52,84,1,Urban,670,54,0,0.7002
APP-004230,Male,Yes,0,Graduate,No,3909.4,3625.65,70391.08,360,1,Semiurban,711,35,0,0.6837
APP-004231,Female,Yes,0,Graduate,No,2982.95,1032.27,37783.71,180,0,Urban,712,52,0,0.5327
APP-004232,Male,No,0,Graduate,Yes,3408.49,0.0,70827.03,120,0,Semiurban,698,41,0,0.6733
APP-004233,Male,Yes,0,Graduate,No,1072.77,2398.07,89988.64,360,1,Urban,585,66,0,0.72
APP-004234,Male,Yes,2,Graduate,No,5357.7,4929.07,61262.55,60,0,Semiurban,765,25,0,0.6103
APP-004235,Male,No,1,Not Graduate,No,3076.78,0.0,84967.32,180,1,Urban,676,26,1,0.6237
APP-004236,Male,Yes,1,Graduate,Yes,6521.78,2805.54,195998.42,240,1,Semiurban,557,58,0,0.6259
APP-004237,Female,Yes,0,Graduate,No,4627.97,1240.6,116721.83,300,1,Rural,587,42,0,0.5684
APP-004238,Male,Yes,0,Graduate,Yes,3748.37,2943.43,61831.51,300,1,Urban,568,38,0,0.5625
APP-004239,Female,Yes,0,Graduate,No,3657.17,2188.65,61115.18,120,1,Urban,592,34,0,0.6981
APP-004240,Male,Yes,2,Graduate,No,13956.21,6162.18,142578.3,84,1,Urban,661,30,0,0.6664
APP-004241,Female,Yes,1,Graduate,No,2248.79,3835.4,92304.24,36,0,Rural,491,66,0,0.4256
APP-004242,Female,Yes,1,Graduate,No,4338.37,2644.82,117620.91,60,1,Semiurban,745,33,0,0.7016
APP-004243,Female,No,0,Graduate,No,4201.96,0.0,113455.59,240,1,Semiurban,781,51,0,0.7603
APP-004244,Male,Yes,0,Graduate,Yes,1382.82,1922.69,96187.58,120,1,Urban,765,50,0,0.6852
APP-004245,Male,Yes,0,Graduate,No,3514.58,549.43,256380.4,180,0,Semiurban,578,23,0,0.4213
APP-004246,Male,Yes,2,Graduate,No,1430.08,732.03,82787.4,240,1,Urban,729,50,0,0.6244
APP-004247,Female,No,2,Graduate,No,3495.57,0.0,58626.0,240,1,Rural,763,26,0,0.7883
APP-004248,Male,No,3+,Graduate,No,1375.29,0.0,105336.76,240,1,Urban,842,49,0,0.6405
APP-004249,Female,No,0,Graduate,No,4576.95,0.0,97796.09,36,1,Semiurban,575,28,0,0.6544
APP-004250,Female,No,2,Graduate,No,1709.69,0.0,113709.86,180,1,Semiurban,737,64,1,0.8307
APP-004251,Female,Yes,0,Graduate,No,3615.09,2945.47,82524.72,300,1,Urban,654,65,0,0.8709
